|6.6.6
project/EH70/EH70_1.tab                                                                             
           1
P(bar)  
   6.9506480690741720E-310
   6.9506480690741720E-310
  1027803201
          15
P(bar)         T(K)           rho,kg/m3      O,vo%          Wad,vo%        Ring,vo%       Pv,vo%         Wus,vo%        Cpx,vo%        Opx,vo%        Aki,vo%        Gt_maj,vo%     v0,km/s        vp,km/s        vs,km/s       
  36240.0        1291.10        3443.36                 NaN            NaN            NaN            NaN            NaN   30.4366        55.7336                 NaN   7.28141        5.84969        7.71084        4.35071     
  36360.0        1294.15        3443.86                 NaN            NaN            NaN            NaN            NaN   30.5193        55.4820                 NaN   7.44988        5.85220        7.71278        4.35075     
  36480.0        1297.20        3444.00                 NaN            NaN            NaN            NaN            NaN   30.5219        55.4571                 NaN   7.47230        5.85270        7.71270        4.35014     
  36600.0        1300.25        3444.13                 NaN            NaN            NaN            NaN            NaN   30.4944        55.4789                 NaN   7.47824        5.85296        7.71250        4.34961     
  36720.0        1303.30        3444.15                 NaN            NaN            NaN            NaN            NaN   30.5040        55.4885                 NaN   7.45934        5.85292        7.71189        4.34885     
  36840.0        1306.35        3444.28                 NaN            NaN            NaN            NaN            NaN   30.5746        55.3911                 NaN   7.48632        5.85354        7.71210        4.34850     
  36960.0        1309.40        3444.27                 NaN            NaN            NaN            NaN            NaN   30.6092        55.3963                 NaN   7.44690        5.85335        7.71132        4.34765     
  37080.0        1312.45        3444.26                 NaN            NaN            NaN            NaN            NaN   30.6403        55.4021                 NaN   7.41048        5.85319        7.71057        4.34682     
  37200.0        1315.50        3444.25                 NaN            NaN            NaN            NaN            NaN   30.6706        55.4071                 NaN   7.37559        5.85303        7.70983        4.34599     
  37320.0        1318.55        3444.27                 NaN            NaN            NaN            NaN            NaN   30.6847        55.4123                 NaN   7.35673        5.85301        7.70925        4.34524     
  37440.0        1321.60        3443.95                 NaN            NaN            NaN            NaN            NaN   30.5053        55.6545                 NaN   7.29487        5.85180        7.70674        4.34313     
  37560.0        1324.65        3444.00                 NaN            NaN            NaN            NaN            NaN   30.5280        55.6427                 NaN   7.28428        5.85189        7.70630        4.34244     
  37680.0        1327.70        3444.05                 NaN            NaN            NaN            NaN            NaN   30.5447        55.6358                 NaN   7.27481        5.85200        7.70586        4.34174     
  37800.0        1330.75        3445.10                 NaN            NaN            NaN            NaN            NaN   30.9778        54.8974                 NaN   7.57846        5.85700        7.71134        4.34399     
  37920.0        1333.80        3444.37                 NaN            NaN            NaN            NaN            NaN   30.8149        55.3838                 NaN   7.25690        5.85297        7.70644        4.34154     
  38040.0        1336.85        3443.66                 NaN            NaN            NaN            NaN            NaN   30.7514        55.7421                 NaN   6.96379        5.84930        7.70205        4.33940     
  38160.0        1339.90        3443.76                 NaN            NaN            NaN            NaN            NaN   30.7640        55.7149                 NaN   6.97856        5.84969        7.70187        4.33877     
  38280.0        1342.95        3443.78                 NaN            NaN            NaN            NaN            NaN   30.9327        55.5540                 NaN   6.97126        5.85003        7.70180        4.33834     
  38400.0        1346.00        3443.82                 NaN            NaN            NaN            NaN            NaN   30.9337        55.5673                 NaN   6.95722        5.85006        7.70125        4.33757     
  38520.0        1349.05        3443.92                 NaN            NaN            NaN            NaN            NaN   30.9432        55.5422                 NaN   6.97309        5.85044        7.70107        4.33695     
  38640.0        1352.10        3443.97                 NaN            NaN            NaN            NaN            NaN   30.9968        55.4977                 NaN   6.96428        5.85066        7.70070        4.33623     
  38760.0        1355.15        3444.08                 NaN            NaN            NaN            NaN            NaN   31.0204        55.4581                 NaN   6.98055        5.85110        7.70057        4.33562     
  38880.0        1358.20        3444.22                 NaN            NaN            NaN            NaN            NaN   30.7972        55.6536                 NaN   7.00824        5.85112        7.69995        4.33476     
  39000.0        1361.25        3444.34                 NaN            NaN            NaN            NaN            NaN   30.8044        55.6275                 NaN   7.02746        5.85155        7.69982        4.33415     
  39120.0        1364.30        3445.01                 NaN            NaN            NaN            NaN            NaN   30.9538        55.2517                 NaN   7.25288        5.85489        7.70279        4.33474     
  39240.0        1367.35        3445.08                 NaN            NaN            NaN            NaN            NaN   30.9580        55.2445                 NaN   7.25623        5.85511        7.70244        4.33404     
  39360.0        1370.40        3445.15                 NaN            NaN            NaN            NaN            NaN   30.9621        55.2373                 NaN   7.25959        5.85534        7.70209        4.33335     
  39480.0        1373.45        3445.23                 NaN            NaN            NaN            NaN            NaN   30.9663        55.2301                 NaN   7.26294        5.85556        7.70174        4.33266     
  39600.0        1376.50        3445.30                 NaN            NaN            NaN            NaN            NaN   30.9704        55.2228                 NaN   7.26630        5.85578        7.70139        4.33197     
  39720.0        1379.55        3445.07                 NaN            NaN            NaN            NaN            NaN   31.0365        55.3128                 NaN   7.11110        5.85440        7.69952        4.33087     
  39840.0        1382.60        3445.13                 NaN            NaN            NaN            NaN            NaN   31.0446        55.3082                 NaN   7.10793        5.85456        7.69910        4.33015     
  39960.0        1385.65        3446.22                 NaN            NaN            NaN            NaN            NaN   30.6674        55.2203                 NaN   7.57136        5.85939        7.70306        4.33054     
  40080.0        1388.70        3446.23                 NaN            NaN            NaN            NaN            NaN   30.6926        55.2194                 NaN   7.54742        5.85933        7.70245        4.32978     
  40200.0        1391.75        3445.06                 NaN            NaN            NaN            NaN            NaN   31.2034        55.2574                 NaN   7.00129        5.85411        7.69700        4.32781     
  40320.0        1394.80        3444.26                 NaN            NaN            NaN            NaN            NaN   31.1993        55.6106                 NaN   6.65411        5.85001        7.69218        4.32554     
  40440.0        1397.85        3444.36                 NaN            NaN            NaN            NaN            NaN   31.2076        55.5886                 NaN   6.66798        5.85037        7.69198        4.32490     
  40560.0        1400.90        3444.31                 NaN            NaN            NaN            NaN            NaN   31.2154        55.6352                 NaN   6.61416        5.84994        7.69097        4.32400     
  40680.0        1403.95        3444.59                 NaN            NaN            NaN            NaN            NaN   31.2385        55.5287                 NaN   6.69739        5.85117        7.69171        4.32373     
  40800.0        1407.00        3445.78                 NaN            NaN            NaN            NaN            NaN   31.1416        55.1404                 NaN   7.18067        5.85696        7.69687        4.32473     
  40920.0        1410.05        3446.10                 NaN            NaN            NaN            NaN            NaN   31.2523        54.9294                 NaN   7.28083        5.85858        7.69805        4.32467     
  41040.0        1413.10        3445.75                 NaN            NaN            NaN            NaN            NaN   31.1474        55.2045                 NaN   7.11168        5.85651        7.69526        4.32305     
  41160.0        1416.15        3446.44                 NaN            NaN            NaN            NaN            NaN   31.1286        54.9541                 NaN   7.37995        5.85977        7.69814        4.32358     
  41280.0        1419.20        3446.27                 NaN            NaN            NaN            NaN            NaN   31.1348        55.0333                 NaN   7.29533        5.85887        7.69665        4.32250     
  41400.0        1422.25        3445.65                 NaN            NaN            NaN            NaN            NaN   31.1505        55.3255                 NaN   6.98907        5.85556        7.69257        4.32042     
  41520.0        1425.30        3445.92                 NaN            NaN            NaN            NaN            NaN   31.0407        55.3669                 NaN   7.05729        5.85642        7.69280        4.31986     
  41640.0        1428.35        3445.82                 NaN            NaN            NaN            NaN            NaN   31.0683        55.4070                 NaN   6.99022        5.85582        7.69163        4.31891     
  41760.0        1431.40        3445.54                 NaN            NaN            NaN            NaN            NaN   31.0136        55.5930                 NaN   6.85983        5.85424        7.68938        4.31751     
  41880.0        1434.45        3445.52                 NaN            NaN            NaN            NaN            NaN   31.0793        55.5656                 NaN   6.82203        5.85410        7.68872        4.31676     
  42000.0        1437.50        3445.98                 NaN            NaN            NaN            NaN            NaN   31.2116        55.2749                 NaN   6.97989        5.85647        7.69076        4.31708     
  42120.0        1440.55        3446.81                 NaN            NaN            NaN            NaN            NaN   31.4642        54.6862                 NaN   7.31486        5.86107        7.69520        4.31834     
  42240.0        1443.60        3446.87                 NaN            NaN            NaN            NaN            NaN   31.5032        54.6512                 NaN   7.31111        5.86129        7.69489        4.31769     
  42360.0        1446.65        3446.70                 NaN            NaN            NaN            NaN            NaN   31.2475        55.0384                 NaN   7.18034        5.85955        7.69219        4.31585     
  42480.0        1449.70        3446.82                 NaN            NaN            NaN            NaN            NaN   31.7700        54.4729                 NaN   7.22359        5.86127        7.69373        4.31616     
  42600.0        1452.75        3447.42                 NaN            NaN            NaN            NaN            NaN   31.8634        54.1694                 NaN   7.43302        5.86418        7.69631        4.31665     
  42720.0        1455.80        3447.45                 NaN            NaN            NaN            NaN            NaN   31.8824        54.1654                 NaN   7.41829        5.86422        7.69580        4.31593     
  42840.0        1458.85        3447.72                 NaN            NaN            NaN            NaN            NaN   31.2577        54.7166                 NaN   7.49162        5.86402        7.69466        4.31460     
  42960.0        1461.90        3447.70                 NaN            NaN            NaN            NaN            NaN   31.3215        54.6965                 NaN   7.44839        5.86384        7.69397        4.31386     
  43080.0        1464.95        3447.68                 NaN            NaN            NaN            NaN            NaN   31.3853        54.6765                 NaN   7.40516        5.86367        7.69328        4.31312     
  43200.0        1468.00        3447.65                 NaN            NaN            NaN            NaN            NaN   31.4490        54.6564                 NaN   7.36193        5.86349        7.69259        4.31238     
  43320.0        1471.05        3447.63                 NaN            NaN            NaN            NaN            NaN   31.5128        54.6363                 NaN   7.31869        5.86331        7.69190        4.31164     
  43440.0        1474.10        3447.61                 NaN            NaN            NaN            NaN            NaN   31.5766        54.6162                 NaN   7.27546        5.86313        7.69121        4.31090     
  43560.0        1477.15        3447.59                 NaN            NaN            NaN            NaN            NaN   31.6403        54.5961                 NaN   7.23223        5.86295        7.69053        4.31016     
  43680.0        1480.20        3446.67                 NaN            NaN            NaN            NaN            NaN   31.9215        54.6713                 NaN   6.87804        5.85914        7.68603        4.30804     
  43800.0        1483.25        3446.78                 NaN            NaN            NaN            NaN            NaN   31.9416        54.6338                 NaN   6.89563        5.85958        7.68594        4.30746     
  43920.0        1486.30        3446.89                 NaN            NaN            NaN            NaN            NaN   31.9617        54.5963                 NaN   6.91323        5.86002        7.68584        4.30688     
  44040.0        1489.35        3447.00                 NaN            NaN            NaN            NaN            NaN   31.9572        54.5965                 NaN   6.91773        5.86027        7.68558        4.30627     
  44160.0        1492.40        3447.52                 NaN            NaN            NaN            NaN            NaN   31.9055        54.5259                 NaN   7.03941        5.86221        7.68718        4.30645     
  44280.0        1495.45        3447.63                 NaN            NaN            NaN            NaN            NaN   31.9272        54.4916                 NaN   7.05231        5.86259        7.68703        4.30585     
  44400.0        1498.50        3447.74                 NaN            NaN            NaN            NaN            NaN   31.9618        54.4369                 NaN   7.07252        5.86306        7.68696        4.30528     
  44520.0        1501.55        3447.82                 NaN            NaN            NaN            NaN            NaN   31.9823        54.4104                 NaN   7.07872        5.86335        7.68672        4.30465     
  44640.0        1504.60        3447.90                 NaN            NaN            NaN            NaN            NaN   32.0028        54.3840                 NaN   7.08492        5.86365        7.68647        4.30402     
  44760.0        1507.65        3447.98                 NaN            NaN            NaN            NaN            NaN   32.0233        54.3575                 NaN   7.09113        5.86394        7.68622        4.30338     
  44880.0        1510.70        3448.07                 NaN            NaN            NaN            NaN            NaN   32.0438        54.3311                 NaN   7.09733        5.86423        7.68597        4.30275     
  45000.0        1513.75        3448.15                 NaN            NaN            NaN            NaN            NaN   32.0643        54.3046                 NaN   7.10354        5.86453        7.68572        4.30211     
  45120.0        1516.80        3448.41                 NaN            NaN            NaN            NaN            NaN   31.9886        54.3185                 NaN   7.16524        5.86532        7.68593        4.30158     
  45240.0        1519.85        3448.46                 NaN            NaN            NaN            NaN            NaN   31.9989        54.3201                 NaN   7.15371        5.86540        7.68545        4.30086     
  45360.0        1522.90        3448.51                 NaN            NaN            NaN            NaN            NaN   32.0091        54.3217                 NaN   7.14217        5.86549        7.68498        4.30014     
  45480.0        1525.95        3447.61                 NaN            NaN            NaN            NaN            NaN   32.2780        54.3899                 NaN   6.80719        5.86190        7.68075        4.29814     
  45600.0        1529.00        3447.73                 NaN            NaN            NaN            NaN            NaN   32.2923        54.3555                 NaN   6.82746        5.86236        7.68067        4.29757     
  45720.0        1532.05        3447.84                 NaN            NaN            NaN            NaN            NaN   32.3481        54.2780                 NaN   6.84938        5.86291        7.68070        4.29705     
  45840.0        1535.10        3447.96                 NaN            NaN            NaN            NaN            NaN   32.3736        54.2320                 NaN   6.87009        5.86339        7.68066        4.29650     
  45960.0        1538.15        3448.09                 NaN            NaN            NaN            NaN            NaN   32.3691        54.2060                 NaN   6.90078        5.86397        7.68066        4.29590     
  46080.0        1541.20        3448.20                 NaN            NaN            NaN            NaN            NaN   32.3959        54.1591                 NaN   6.92106        5.86443        7.68060        4.29535     
  46200.0        1544.25        3448.32                 NaN            NaN            NaN            NaN            NaN   32.4227        54.1122                 NaN   6.94133        5.86491        7.68056        4.29480     
  46320.0        1547.30        3448.44                 NaN            NaN            NaN            NaN            NaN   32.4495        54.0653                 NaN   6.96161        5.86540        7.68051        4.29424     
  46440.0        1550.35        3448.56                 NaN            NaN            NaN            NaN            NaN   32.4763        54.0183                 NaN   6.98189        5.86588        7.68047        4.29369     
  46560.0        1553.40        3447.96                 NaN            NaN            NaN            NaN            NaN   31.9321        54.8819                 NaN   6.66402        5.86124        7.67450        4.29044     
  46680.0        1556.45        3448.09                 NaN            NaN            NaN            NaN            NaN   31.9694        54.8183                 NaN   6.69051        5.86182        7.67457        4.28993     
  46800.0        1559.50        3448.22                 NaN            NaN            NaN            NaN            NaN   32.0068        54.7546                 NaN   6.71701        5.86240        7.67463        4.28943     
  46920.0        1562.55        3448.47                 NaN            NaN            NaN            NaN            NaN   32.0173        54.7005                 NaN   6.76044        5.86326        7.67506        4.28912     
  47040.0        1565.60        3449.26                 NaN            NaN            NaN            NaN            NaN   32.3382        54.0723                 NaN   7.06671        5.86777        7.67961        4.29060     
  47160.0        1568.65        3448.80                 NaN            NaN            NaN            NaN            NaN   32.0760        54.5789                 NaN   6.82359        5.86458        7.67540        4.28822     
  47280.0        1571.70        3449.42                 NaN            NaN            NaN            NaN            NaN   32.3179        54.1044                 NaN   7.05550        5.86805        7.67877        4.28919     
  47400.0        1574.75        3448.18                 NaN            NaN            NaN            NaN            NaN   32.0412        54.9020                 NaN   6.53732        5.86128        7.67067        4.28526     
  47520.0        1577.80        3449.57                 NaN            NaN            NaN            NaN            NaN   32.2983        54.1389                 NaN   7.04102        5.86828        7.67788        4.28775     
  47640.0        1580.85        3449.61                 NaN            NaN            NaN            NaN            NaN   32.2907        54.1638                 NaN   7.02406        5.86826        7.67728        4.28697     
  47760.0        1583.90        3449.65                 NaN            NaN            NaN            NaN            NaN   32.2832        54.1886                 NaN   7.00710        5.86825        7.67668        4.28618     
  47880.0        1586.95        3449.83                 NaN            NaN            NaN            NaN            NaN   32.4264        53.9780                 NaN   7.07453        5.86945        7.67749        4.28602     
  48000.0        1590.00        3449.91                 NaN            NaN            NaN            NaN            NaN   32.4647        53.9312                 NaN   7.08324        5.86980        7.67732        4.28543     
  48120.0        1591.41        3450.16                 NaN            NaN            NaN            NaN            NaN   32.4779        53.9080                 NaN   7.09337        5.87088        7.67809        4.28538     
  48240.0        1592.82        3450.41                 NaN            NaN            NaN            NaN            NaN   32.4910        53.8848                 NaN   7.10349        5.87200        7.67891        4.28532     
  48360.0        1594.23        3450.67                 NaN            NaN            NaN            NaN            NaN   32.5041        53.8616                 NaN   7.11362        5.87312        7.67972        4.28526     
  48480.0        1595.64        3450.92                 NaN            NaN            NaN            NaN            NaN   32.5172        53.8384                 NaN   7.12375        5.87419        7.68050        4.28520     
  48600.0        1597.05        3451.18                 NaN            NaN            NaN            NaN            NaN   32.5396        53.7967                 NaN   7.14306        5.87540        7.68142        4.28520     
  48720.0        1598.46        3451.45                 NaN            NaN            NaN            NaN            NaN   32.5655        53.7481                 NaN   7.16583        5.87665        7.68239        4.28521     
  48840.0        1599.87        3451.72                 NaN            NaN            NaN            NaN            NaN   32.5914        53.6994                 NaN   7.18860        5.87790        7.68336        4.28523     
  48960.0        1601.28        3451.99                 NaN            NaN            NaN            NaN            NaN   32.6173        53.6507                 NaN   7.21137        5.87915        7.68432        4.28524     
  49080.0        1602.69        3452.26                 NaN            NaN            NaN            NaN            NaN   32.6432        53.6021                 NaN   7.23414        5.88040        7.68529        4.28525     
  49200.0        1604.10        3452.53                 NaN            NaN            NaN            NaN            NaN   32.6691        53.5534                 NaN   7.25692        5.88165        7.68626        4.28527     
  49320.0        1605.51        3452.80                 NaN            NaN            NaN            NaN            NaN   32.6950        53.5047                 NaN   7.27970        5.88290        7.68722        4.28528     
  49440.0        1606.92        3453.07                 NaN            NaN            NaN            NaN            NaN   32.7209        53.4561                 NaN   7.30248        5.88415        7.68819        4.28530     
  49560.0        1608.33        3453.34                 NaN            NaN            NaN            NaN            NaN   32.7468        53.4074                 NaN   7.32526        5.88540        7.68915        4.28531     
  49680.0        1609.74        3453.67                 NaN            NaN            NaN            NaN            NaN   32.7822        53.3319                 NaN   7.36525        5.88692        7.69038        4.28540     
  49800.0        1611.15        3453.94                 NaN            NaN            NaN            NaN            NaN   32.8091        53.2805                 NaN   7.38981        5.88819        7.69137        4.28542     
  49920.0        1612.56        3454.22                 NaN            NaN            NaN            NaN            NaN   32.8359        53.2291                 NaN   7.41437        5.88946        7.69236        4.28544     
  50040.0        1613.97        3454.49                 NaN            NaN            NaN            NaN            NaN   32.8628        53.1776                 NaN   7.43893        5.89073        7.69335        4.28546     
  50160.0        1615.38        3454.77                 NaN            NaN            NaN            NaN            NaN   32.8897        53.1262                 NaN   7.46349        5.89201        7.69434        4.28549     
  50280.0        1616.79        3455.04                 NaN            NaN            NaN            NaN            NaN   32.9166        53.0748                 NaN   7.48805        5.89328        7.69533        4.28551     
  50400.0        1618.20        3455.32                 NaN            NaN            NaN            NaN            NaN   32.9434        53.0233                 NaN   7.51261        5.89455        7.69632        4.28553     
  50520.0        1619.61        3455.59                 NaN            NaN            NaN            NaN            NaN   32.9703        52.9719                 NaN   7.53718        5.89582        7.69732        4.28555     
  50640.0        1621.02        3455.86                 NaN            NaN            NaN            NaN            NaN   32.9835        52.9382                 NaN   7.55766        5.89702        7.69822        4.28553     
  50760.0        1622.43        3456.12                 NaN            NaN            NaN            NaN            NaN   32.9725        52.9360                 NaN   7.57087        5.89809        7.69897        4.28544     
  50880.0        1623.84        3456.38                 NaN            NaN            NaN            NaN            NaN   32.9615        52.9339                 NaN   7.58407        5.89916        7.69972        4.28535     
  51000.0        1625.25        3456.64                 NaN            NaN            NaN            NaN            NaN   32.9504        52.9318                 NaN   7.59728        5.90023        7.70047        4.28525     
  51120.0        1626.66        3456.89                 NaN            NaN            NaN            NaN            NaN   32.9394        52.9296                 NaN   7.61049        5.90130        7.70122        4.28516     
  51240.0        1628.07        3457.15                 NaN            NaN            NaN            NaN            NaN   32.9284        52.9275                 NaN   7.62370        5.90237        7.70197        4.28506     
  51360.0        1629.48        3457.41                 NaN            NaN            NaN            NaN            NaN   32.9173        52.9253                 NaN   7.63691        5.90344        7.70272        4.28497     
  51480.0        1630.89        3457.67                 NaN            NaN            NaN            NaN            NaN   32.9063        52.9232                 NaN   7.65012        5.90451        7.70347        4.28487     
  51600.0        1632.30        3457.92                 NaN            NaN            NaN            NaN            NaN   32.8952        52.9210                 NaN   7.66333        5.90558        7.70422        4.28478     
  51720.0        1633.71        3457.99                 NaN            NaN            NaN            NaN            NaN   33.1838        52.7084                 NaN   7.58788        5.90624        7.70484        4.28493     
  51840.0        1635.12        3458.23                 NaN            NaN            NaN            NaN            NaN   33.2047        52.6837                 NaN   7.59162        5.90726        7.70557        4.28486     
  51960.0        1636.53        3458.46                 NaN            NaN            NaN            NaN            NaN   33.2257        52.6591                 NaN   7.59536        5.90829        7.70630        4.28479     
  52080.0        1637.94        3458.70                 NaN            NaN            NaN            NaN            NaN   33.2467        52.6345                 NaN   7.59909        5.90931        7.70704        4.28472     
  52200.0        1639.35        3458.94                 NaN            NaN            NaN            NaN            NaN   33.2676        52.6098                 NaN   7.60283        5.91033        7.70777        4.28466     
  52320.0        1640.76        3459.17                 NaN            NaN            NaN            NaN            NaN   33.2886        52.5852                 NaN   7.60656        5.91135        7.70850        4.28459     
  52440.0        1642.17        3459.41                 NaN            NaN            NaN            NaN            NaN   33.3096        52.5605                 NaN   7.61030        5.91238        7.70924        4.28452     
  52560.0        1643.58        3459.65                 NaN            NaN            NaN            NaN            NaN   33.3305        52.5359                 NaN   7.61404        5.91337        7.70995        4.28445     
  52680.0        1644.99        3459.88                 NaN            NaN            NaN            NaN            NaN   33.3515        52.5113                 NaN   7.61777        5.91442        7.71070        4.28438     
  52800.0        1646.40        3460.12                 NaN            NaN            NaN            NaN            NaN   33.3725        52.4866                 NaN   7.62151        5.91544        7.71143        4.28431     
  52920.0        1647.81        3460.36                 NaN            NaN            NaN            NaN            NaN   33.3934        52.4620                 NaN   7.62525        5.91649        7.71218        4.28424     
  53040.0        1649.22        3460.59                 NaN            NaN            NaN            NaN            NaN   33.4144        52.4374                 NaN   7.62899        5.91748        7.71289        4.28417     
  53160.0        1650.63        3460.79                 NaN            NaN            NaN            NaN            NaN   33.4318        52.4330                 NaN   7.61612        5.91829        7.71340        4.28402     
  53280.0        1652.04        3460.97                 NaN            NaN            NaN            NaN            NaN   33.4475        52.4377                 NaN   7.59587        5.91902        7.71382        4.28382     
  53400.0        1653.45        3461.15                 NaN            NaN            NaN            NaN            NaN   33.4633        52.4423                 NaN   7.57561        5.91975        7.71423        4.28363     
  53520.0        1654.86        3461.34                 NaN            NaN            NaN            NaN            NaN   33.4790        52.4470                 NaN   7.55536        5.92048        7.71465        4.28344     
  53640.0        1656.27        3461.52                 NaN            NaN            NaN            NaN            NaN   33.4948        52.4517                 NaN   7.53511        5.92120        7.71506        4.28324     
  53760.0        1657.68        3461.94                 NaN            NaN            NaN            NaN            NaN   33.4445        52.4181                 NaN   7.61877        5.92300        7.71658        4.28344     
  53880.0        1659.09        3462.16                 NaN            NaN            NaN            NaN            NaN   33.4486        52.4160                 NaN   7.61677        5.92391        7.71719        4.28331     
  54000.0        1660.50        3462.38                 NaN            NaN            NaN            NaN            NaN   33.4528        52.4139                 NaN   7.61477        5.92482        7.71780        4.28318     
  54120.0        1661.71        3462.63                 NaN            NaN            NaN            NaN            NaN   33.4547        52.4109                 NaN   7.61591        5.92586        7.71856        4.28314     
  54240.0        1662.92        3462.88                 NaN            NaN            NaN            NaN            NaN   33.4566        52.4080                 NaN   7.61704        5.92689        7.71932        4.28309     
  54360.0        1664.13        3463.13                 NaN            NaN            NaN            NaN            NaN   33.4584        52.4049                 NaN   7.61841        5.92792        7.72007        4.28304     
  54480.0        1665.34        3463.40                 NaN            NaN            NaN            NaN            NaN   33.4553        52.3964                 NaN   7.63000        5.92907        7.72094        4.28303     
  54600.0        1666.55        3463.67                 NaN            NaN            NaN            NaN            NaN   33.4521        52.3880                 NaN   7.64159        5.93022        7.72181        4.28301     
  54720.0        1667.76        3463.95                 NaN            NaN            NaN            NaN            NaN   33.4490        52.3795                 NaN   7.65319        5.93136        7.72268        4.28300     
  54840.0        1668.97        3464.22                 NaN            NaN            NaN            NaN            NaN   33.4459        52.3711                 NaN   7.66479        5.93250        7.72355        4.28299     
  54960.0        1670.18        3464.49                 NaN            NaN            NaN            NaN            NaN   33.4427        52.3626                 NaN   7.67638        5.93365        7.72442        4.28297     
  55080.0        1671.39        3464.76                 NaN            NaN            NaN            NaN            NaN   33.4396        52.3542                 NaN   7.68798        5.93479        7.72529        4.28296     
  55200.0        1672.60        3465.03                 NaN            NaN            NaN            NaN            NaN   33.4365        52.3457                 NaN   7.69958        5.93593        7.72616        4.28295     
  55320.0        1673.81        3465.31                 NaN            NaN            NaN            NaN            NaN   33.4333        52.3373                 NaN   7.71118        5.93708        7.72702        4.28293     
  55440.0        1675.02        3465.58                 NaN            NaN            NaN            NaN            NaN   33.4302        52.3288                 NaN   7.72277        5.93822        7.72789        4.28292     
  55560.0        1676.23        3465.85                 NaN            NaN            NaN            NaN            NaN   33.4271        52.3204                 NaN   7.73437        5.93936        7.72876        4.28291     
  55680.0        1677.44        3466.12                 NaN            NaN            NaN            NaN            NaN   33.4239        52.3119                 NaN   7.74597        5.94050        7.72962        4.28289     
  55800.0        1678.65        3466.39                 NaN            NaN            NaN            NaN            NaN   33.4208        52.3035                 NaN   7.75758        5.94162        7.73048        4.28288     
  55920.0        1679.86        3466.66                 NaN            NaN            NaN            NaN            NaN   33.4177        52.2950                 NaN   7.76918        5.94278        7.73135        4.28286     
  56040.0        1681.07        3466.94                 NaN            NaN            NaN            NaN            NaN   33.4145        52.2866                 NaN   7.78078        5.94392        7.73222        4.28285     
  56160.0        1682.28        3467.21                 NaN            NaN            NaN            NaN            NaN   33.4114        52.2781                 NaN   7.79238        5.94506        7.73309        4.28284     
  56280.0        1683.49        3467.39                 NaN            NaN            NaN            NaN            NaN   33.1980        52.4955                 NaN   7.78857        5.94550        7.73304        4.28231     
  56400.0        1684.70        3467.66                 NaN            NaN            NaN            NaN            NaN   33.1998        52.4817                 NaN   7.80054        5.94666        7.73392        4.28230     
  56520.0        1685.91        3467.93                 NaN            NaN            NaN            NaN            NaN   33.2017        52.4678                 NaN   7.81252        5.94781        7.73481        4.28230     
  56640.0        1687.12        3468.21                 NaN            NaN            NaN            NaN            NaN   33.2036        52.4540                 NaN   7.82449        5.94897        7.73570        4.28230     
  56760.0        1688.33        3468.48                 NaN            NaN            NaN            NaN            NaN   33.2054        52.4402                 NaN   7.83646        5.95012        7.73658        4.28230     
  56880.0        1689.54        3467.72                 NaN            NaN            NaN            NaN            NaN   33.0213        53.1057                 NaN   7.35702        5.94538        7.73104        4.27972     
  57000.0        1690.75        3468.02                 NaN            NaN            NaN            NaN            NaN   33.0268        53.0786                 NaN   7.37861        5.94665        7.73205        4.27977     
  57120.0        1691.96        3468.31                 NaN            NaN            NaN            NaN            NaN   33.0323        53.0515                 NaN   7.40019        5.94792        7.73306        4.27982     
  57240.0        1693.17        3468.60                 NaN            NaN            NaN            NaN            NaN   33.0378        53.0243                 NaN   7.42177        5.94919        7.73407        4.27986     
  57360.0        1694.38        3468.49                 NaN            NaN            NaN            NaN            NaN   32.9388        53.2960                 NaN   7.24986        5.94805        7.73240        4.27879     
  57480.0        1695.59        3468.73                 NaN            NaN            NaN            NaN            NaN   32.9556        53.2791                 NaN   7.25000        5.94910        7.73318        4.27876     
  57600.0        1696.80        3468.97                 NaN            NaN            NaN            NaN            NaN   32.9724        53.2622                 NaN   7.25013        5.95014        7.73396        4.27873     
  57720.0        1698.01        3469.22                 NaN            NaN            NaN            NaN            NaN   32.9892        53.2454                 NaN   7.25026        5.95118        7.73474        4.27870     
  57840.0        1699.22        3469.46                 NaN            NaN            NaN            NaN            NaN   33.0060        53.2285                 NaN   7.25040        5.95222        7.73552        4.27867     
  57960.0        1700.43        3470.78                 NaN            NaN            NaN            NaN            NaN   33.4195        52.2856                 NaN   7.77796        5.95996        7.74381        4.28183     
  58080.0        1701.64        3471.04                 NaN            NaN            NaN            NaN            NaN   33.4203        52.2786                 NaN   7.78417        5.96103        7.74461        4.28180     
  58200.0        1702.85        3471.30                 NaN            NaN            NaN            NaN            NaN   33.4210        52.2716                 NaN   7.79038        5.96211        7.74542        4.28177     
  58320.0        1704.06        3471.56                 NaN            NaN            NaN            NaN            NaN   33.4218        52.2647                 NaN   7.79660        5.96319        7.74622        4.28174     
  58440.0        1705.27        3471.00                 NaN            NaN            NaN            NaN            NaN   33.0562        53.0316                 NaN   7.39685        5.95906        7.74110        4.27909     
  58560.0        1706.48        3471.27                 NaN            NaN            NaN            NaN            NaN   33.0639        53.0085                 NaN   7.41226        5.96026        7.74203        4.27911     
  58680.0        1707.69        3471.55                 NaN            NaN            NaN            NaN            NaN   33.0716        52.9854                 NaN   7.42767        5.96145        7.74297        4.27913     
  58800.0        1708.90        3471.83                 NaN            NaN            NaN            NaN            NaN   33.0793        52.9622                 NaN   7.44308        5.96264        7.74390        4.27916     
