|6.6.6
project/DW/DW_1.tab                                                                                 
           1
P(bar)  
   6.9127692053006575E-310
   6.9127692053006575E-310
 -1144756159
          15
P(bar)         T(K)           rho,kg/m3      O,vo%          Wad,vo%        Ring,vo%       Pv,vo%         Wus,vo%        Cpx,vo%        Opx,vo%        Aki,vo%        Gt_maj,vo%     v0,km/s        vp,km/s        vs,km/s       
  44640.0        1504.60        3607.07        23.2389                 NaN            NaN            NaN            NaN   14.2707        44.3363                 NaN   18.1540        5.88817        7.64519        4.22300     
  44760.0        1507.65        3607.12        23.2393                 NaN            NaN            NaN            NaN   14.2719        44.3312                 NaN   18.1576        5.88828        7.64477        4.22232     
  44880.0        1510.70        3607.17        23.2396                 NaN            NaN            NaN            NaN   14.2732        44.3261                 NaN   18.1612        5.88839        7.64435        4.22164     
  45000.0        1513.75        3607.22        23.2400                 NaN            NaN            NaN            NaN   14.2744        44.3209                 NaN   18.1647        5.88850        7.64394        4.22096     
  45120.0        1516.80        3607.34        23.2410                 NaN            NaN            NaN            NaN   14.2474        44.3216                 NaN   18.1900        5.88884        7.64370        4.22029     
  45240.0        1519.85        3607.40        23.2415                 NaN            NaN            NaN            NaN   14.2458        44.3193                 NaN   18.1934        5.88894        7.64329        4.21963     
  45360.0        1522.90        3607.45        23.2419                 NaN            NaN            NaN            NaN   14.2443        44.3170                 NaN   18.1969        5.88904        7.64288        4.21896     
  45480.0        1525.95        3605.41        23.2298                 NaN            NaN            NaN            NaN   14.1071        45.2957                 NaN   17.3675        5.87857        7.63087        4.21360     
  45600.0        1529.00        3605.49        23.2303                 NaN            NaN            NaN            NaN   14.1084        45.2762                 NaN   17.3850        5.87885        7.63065        4.21301     
  45720.0        1532.05        3605.59        23.2313                 NaN            NaN            NaN            NaN   14.1076        45.2574                 NaN   17.4038        5.87916        7.63045        4.21241     
  45840.0        1535.10        3605.68        23.2319                 NaN            NaN            NaN            NaN   14.1084        45.2381                 NaN   17.4216        5.87945        7.63024        4.21182     
  45960.0        1538.15        3605.79        23.2314                 NaN            NaN            NaN            NaN   14.1021        45.2254                 NaN   17.4412        5.87967        7.62988        4.21111     
  46080.0        1541.20        3605.88        23.2321                 NaN            NaN            NaN            NaN   14.1032        45.2058                 NaN   17.4590        5.87995        7.62966        4.21052     
  46200.0        1544.25        3605.97        23.2328                 NaN            NaN            NaN            NaN   14.1043        45.1862                 NaN   17.4768        5.88024        7.62946        4.20993     
  46320.0        1547.30        3606.05        23.2335                 NaN            NaN            NaN            NaN   14.1054        45.1666                 NaN   17.4945        5.88054        7.62925        4.20935     
  46440.0        1550.35        3606.14        23.2341                 NaN            NaN            NaN            NaN   14.1065        45.1470                 NaN   17.5123        5.88083        7.62905        4.20876     
  46560.0        1553.40        3605.75        23.2315                 NaN            NaN            NaN            NaN   14.1008        45.3409                 NaN   17.3268        5.87861        7.62614        4.20713     
  46680.0        1556.45        3605.85        23.2323                 NaN            NaN            NaN            NaN   14.1020        45.3174                 NaN   17.3483        5.87895        7.62599        4.20657     
  46800.0        1559.50        3605.94        23.2330                 NaN            NaN            NaN            NaN   14.1033        45.2938                 NaN   17.3699        5.87929        7.62583        4.20600     
  46920.0        1562.55        3606.53        23.2368                 NaN            NaN            NaN            NaN   14.1339        45.0382                 NaN   17.5912        5.88215        7.62848        4.20660     
  47040.0        1565.60        3608.14        23.2463                 NaN            NaN            NaN            NaN   14.2767        44.2502                 NaN   18.2268        5.89032        7.63680        4.20936     
  47160.0        1568.65        3607.01        23.2400                 NaN            NaN            NaN            NaN   14.1539        44.8520                 NaN   17.7540        5.88434        7.62985        4.20617     
  47280.0        1571.70        3608.25        23.2475                 NaN            NaN            NaN            NaN   14.2608        44.2521                 NaN   18.2396        5.89060        7.63611        4.20812     
  47400.0        1574.75        3605.86        23.2336                 NaN            NaN            NaN            NaN   14.3218        45.2008                 NaN   17.2438        5.87860        7.62260        4.20233     
  47520.0        1577.80        3608.30        23.2482                 NaN            NaN            NaN            NaN   14.2388        44.2842                 NaN   18.2288        5.89058        7.63508        4.20674     
  47640.0        1580.85        3608.15        23.2476                 NaN            NaN            NaN            NaN   14.2095        44.3900                 NaN   18.1529        5.88965        7.63356        4.20565     
  47760.0        1583.90        3608.00        23.2470                 NaN            NaN            NaN            NaN   14.1802        44.4959                 NaN   18.0770        5.88872        7.63205        4.20456     
  47880.0        1586.95        3608.50        23.2502                 NaN            NaN            NaN            NaN   14.3868        44.1024                 NaN   18.2606        5.89146        7.63456        4.20511     
  48000.0        1590.00        3608.54        23.2508                 NaN            NaN            NaN            NaN   14.4293        44.0563                 NaN   18.2636        5.89165        7.63427        4.20452     
  48120.0        1591.41        3608.77        23.2511                 NaN            NaN            NaN            NaN   14.4468        44.0348                 NaN   18.2672        5.89251        7.63490        4.20446     
  48240.0        1592.82        3608.99        23.2515                 NaN            NaN            NaN            NaN   14.4643        44.0134                 NaN   18.2709        5.89341        7.63555        4.20441     
  48360.0        1594.23        3609.22        23.2518                 NaN            NaN            NaN            NaN   14.4818        43.9919                 NaN   18.2746        5.89431        7.63621        4.20436     
  48480.0        1595.64        3609.44        23.2521                 NaN            NaN            NaN            NaN   14.4993        43.9704                 NaN   18.2782        5.89516        7.63683        4.20431     
  48600.0        1597.05        3609.66        23.2524                 NaN            NaN            NaN            NaN   14.5193        43.9470                 NaN   18.2813        5.89604        7.63746        4.20424     
  48720.0        1598.46        3609.88        23.2526                 NaN            NaN            NaN            NaN   14.5403        43.9229                 NaN   18.2841        5.89692        7.63809        4.20418     
  48840.0        1599.87        3610.10        23.2529                 NaN            NaN            NaN            NaN   14.5614        43.8988                 NaN   18.2870        5.89779        7.63872        4.20411     
  48960.0        1601.28        3610.32        23.2531                 NaN            NaN            NaN            NaN   14.5824        43.8747                 NaN   18.2898        5.89867        7.63934        4.20404     
  49080.0        1602.69        3610.54        23.2534                 NaN            NaN            NaN            NaN   14.6034        43.8506                 NaN   18.2927        5.89954        7.63997        4.20397     
  49200.0        1604.10        3610.76        23.2536                 NaN            NaN            NaN            NaN   14.6244        43.8265                 NaN   18.2955        5.90042        7.64059        4.20391     
  49320.0        1605.51        3610.98        23.2538                 NaN            NaN            NaN            NaN   14.6455        43.8024                 NaN   18.2983        5.90129        7.64122        4.20384     
  49440.0        1606.92        3611.20        23.2541                 NaN            NaN            NaN            NaN   14.6665        43.7783                 NaN   18.3012        5.90216        7.64184        4.20377     
  49560.0        1608.33        3611.42        23.2543                 NaN            NaN            NaN            NaN   14.6875        43.7542                 NaN   18.3040        5.90304        7.64247        4.20370     
  49680.0        1609.74        3611.71        23.2551                 NaN            NaN            NaN            NaN   14.5323        43.8930                 NaN   18.3196        5.90373        7.64279        4.20341     
  49800.0        1611.15        3611.93        23.2554                 NaN            NaN            NaN            NaN   14.5352        43.8857                 NaN   18.3238        5.90458        7.64338        4.20331     
  49920.0        1612.56        3612.16        23.2557                 NaN            NaN            NaN            NaN   14.5381        43.8783                 NaN   18.3279        5.90544        7.64397        4.20322     
  50040.0        1613.97        3612.39        23.2559                 NaN            NaN            NaN            NaN   14.5410        43.8710                 NaN   18.3321        5.90629        7.64456        4.20313     
  50160.0        1615.38        3612.61        23.2562                 NaN            NaN            NaN            NaN   14.5439        43.8637                 NaN   18.3362        5.90713        7.64514        4.20304     
  50280.0        1616.79        3612.84        23.2565                 NaN            NaN            NaN            NaN   14.5468        43.8563                 NaN   18.3404        5.90799        7.64575        4.20295     
  50400.0        1618.20        3613.06        23.2568                 NaN            NaN            NaN            NaN   14.5497        43.8490                 NaN   18.3445        5.90885        7.64634        4.20286     
  50520.0        1619.61        3613.29        23.2571                 NaN            NaN            NaN            NaN   14.5526        43.8416                 NaN   18.3487        5.90970        7.64693        4.20277     
  50640.0        1621.02        3613.50        23.2572                 NaN            NaN            NaN            NaN   14.5476        43.8510                 NaN   18.3442        5.91043        7.64739        4.20262     
  50760.0        1622.43        3613.66        23.2571                 NaN            NaN            NaN            NaN   14.5286        43.8900                 NaN   18.3242        5.91095        7.64761        4.20238     
  50880.0        1623.84        3613.83        23.2570                 NaN            NaN            NaN            NaN   14.5096        43.9291                 NaN   18.3042        5.91148        7.64784        4.20213     
  51000.0        1625.25        3614.00        23.2569                 NaN            NaN            NaN            NaN   14.4906        43.9682                 NaN   18.2843        5.91200        7.64807        4.20189     
  51120.0        1626.66        3614.17        23.2568                 NaN            NaN            NaN            NaN   14.4717        44.0072                 NaN   18.2643        5.91252        7.64829        4.20165     
  51240.0        1628.07        3614.34        23.2567                 NaN            NaN            NaN            NaN   14.4527        44.0463                 NaN   18.2444        5.91305        7.64852        4.20141     
  51360.0        1629.48        3614.51        23.2566                 NaN            NaN            NaN            NaN   14.4337        44.0853                 NaN   18.2244        5.91356        7.64874        4.20116     
  51480.0        1630.89        3614.68        23.2565                 NaN            NaN            NaN            NaN   14.4147        44.1244                 NaN   18.2044        5.91409        7.64897        4.20092     
  51600.0        1632.30        3614.85        23.2564                 NaN            NaN            NaN            NaN   14.3957        44.1635                 NaN   18.1845        5.91461        7.64919        4.20068     
  51720.0        1633.71        3615.53        23.2587                 NaN            NaN            NaN            NaN   14.5796        43.7707                 NaN   18.3909        5.91820        7.65275        4.20175     
  51840.0        1635.12        3615.76        23.2589                 NaN            NaN            NaN            NaN   14.5823        43.7637                 NaN   18.3951        5.91905        7.65333        4.20164     
  51960.0        1636.53        3615.98        23.2590                 NaN            NaN            NaN            NaN   14.5850        43.7566                 NaN   18.3994        5.91989        7.65392        4.20154     
  52080.0        1637.94        3616.21        23.2592                 NaN            NaN            NaN            NaN   14.5877        43.7495                 NaN   18.4036        5.92074        7.65450        4.20144     
  52200.0        1639.35        3616.43        23.2593                 NaN            NaN            NaN            NaN   14.5904        43.7425                 NaN   18.4078        5.92159        7.65508        4.20134     
  52320.0        1640.76        3616.65        23.2595                 NaN            NaN            NaN            NaN   14.5931        43.7354                 NaN   18.4120        5.92244        7.65566        4.20123     
  52440.0        1642.17        3616.88        23.2596                 NaN            NaN            NaN            NaN   14.5957        43.7284                 NaN   18.4163        5.92328        7.65624        4.20113     
  52560.0        1643.58        3617.10        23.2598                 NaN            NaN            NaN            NaN   14.5984        43.7213                 NaN   18.4205        5.92410        7.65680        4.20103     
  52680.0        1644.99        3617.33        23.2599                 NaN            NaN            NaN            NaN   14.6011        43.7142                 NaN   18.4247        5.92497        7.65739        4.20093     
  52800.0        1646.40        3617.55        23.2601                 NaN            NaN            NaN            NaN   14.6038        43.7072                 NaN   18.4289        5.92582        7.65797        4.20082     
  52920.0        1647.81        3617.77        23.2602                 NaN            NaN            NaN            NaN   14.6065        43.7001                 NaN   18.4332        5.92669        7.65857        4.20072     
  53040.0        1649.22        3618.00        23.2604                 NaN            NaN            NaN            NaN   14.6092        43.6930                 NaN   18.4374        5.92751        7.65913        4.20062     
  53160.0        1650.63        3618.22        23.2605                 NaN            NaN            NaN            NaN   14.6244        43.6739                 NaN   18.4413        5.92837        7.65974        4.20054     
  53280.0        1652.04        3618.43        23.2606                 NaN            NaN            NaN            NaN   14.6451        43.6493                 NaN   18.4450        5.92924        7.66036        4.20046     
  53400.0        1653.45        3618.65        23.2607                 NaN            NaN            NaN            NaN   14.6659        43.6248                 NaN   18.4487        5.93011        7.66098        4.20039     
  53520.0        1654.86        3618.87        23.2608                 NaN            NaN            NaN            NaN   14.6866        43.6002                 NaN   18.4523        5.93098        7.66159        4.20031     
  53640.0        1656.27        3619.09        23.2609                 NaN            NaN            NaN            NaN   14.7074        43.5757                 NaN   18.4560        5.93185        7.66221        4.20024     
  53760.0        1657.68        3619.37        23.2623                 NaN            NaN            NaN            NaN   14.7347        43.5318                 NaN   18.4711        5.93290        7.66305        4.20027     
  53880.0        1659.09        3619.60        23.2627                 NaN            NaN            NaN            NaN   14.7566        43.5039                 NaN   18.4768        5.93380        7.66370        4.20022     
  54000.0        1660.50        3619.83        23.2630                 NaN            NaN            NaN            NaN   14.7785        43.4760                 NaN   18.4825        5.93470        7.66436        4.20016     
  54120.0        1661.71        3620.08        23.2633                 NaN            NaN            NaN            NaN   14.7974        43.4510                 NaN   18.4883        5.93568        7.66513        4.20017     
  54240.0        1662.92        3620.33        23.2636                 NaN            NaN            NaN            NaN   14.8163        43.4260                 NaN   18.4941        5.93666        7.66590        4.20018     
  54360.0        1664.13        3620.58        23.2640                 NaN            NaN            NaN            NaN   14.8347        43.4015                 NaN   18.4998        5.93764        7.66666        4.20019     
  54480.0        1665.34        3620.84        23.2643                 NaN            NaN            NaN            NaN   14.8336        43.3961                 NaN   18.5061        5.93857        7.66739        4.20020     
  54600.0        1666.55        3621.09        23.2646                 NaN            NaN            NaN            NaN   14.8324        43.3906                 NaN   18.5123        5.93950        7.66811        4.20020     
  54720.0        1667.76        3621.34        23.2649                 NaN            NaN            NaN            NaN   14.8313        43.3852                 NaN   18.5186        5.94044        7.66884        4.20020     
  54840.0        1668.97        3621.60        23.2652                 NaN            NaN            NaN            NaN   14.8302        43.3797                 NaN   18.5248        5.94137        7.66956        4.20020     
  54960.0        1670.18        3621.85        23.2656                 NaN            NaN            NaN            NaN   14.8290        43.3743                 NaN   18.5311        5.94230        7.67028        4.20020     
  55080.0        1671.39        3622.10        23.2659                 NaN            NaN            NaN            NaN   14.8279        43.3689                 NaN   18.5373        5.94324        7.67101        4.20021     
  55200.0        1672.60        3622.36        23.2662                 NaN            NaN            NaN            NaN   14.8268        43.3634                 NaN   18.5436        5.94417        7.67173        4.20021     
  55320.0        1673.81        3622.61        23.2665                 NaN            NaN            NaN            NaN   14.8256        43.3580                 NaN   18.5498        5.94510        7.67245        4.20021     
  55440.0        1675.02        3622.86        23.2668                 NaN            NaN            NaN            NaN   14.8245        43.3526                 NaN   18.5561        5.94603        7.67318        4.20021     
  55560.0        1676.23        3623.12        23.2672                 NaN            NaN            NaN            NaN   14.8234        43.3471                 NaN   18.5624        5.94696        7.67390        4.20021     
  55680.0        1677.44        3623.37        23.2675                 NaN            NaN            NaN            NaN   14.8222        43.3417                 NaN   18.5686        5.94789        7.67462        4.20021     
  55800.0        1678.65        3623.62        23.2678                 NaN            NaN            NaN            NaN   14.8211        43.3363                 NaN   18.5749        5.94881        7.67534        4.20022     
  55920.0        1679.86        3623.88        23.2681                 NaN            NaN            NaN            NaN   14.8200        43.3308                 NaN   18.5811        5.94974        7.67606        4.20022     
  56040.0        1681.07        3624.13        23.2684                 NaN            NaN            NaN            NaN   14.8188        43.3254                 NaN   18.5874        5.95068        7.67679        4.20022     
  56160.0        1682.28        3624.38        23.2687                 NaN            NaN            NaN            NaN   14.8177        43.3200                 NaN   18.5936        5.95161        7.67751        4.20022     
  56280.0        1683.49        3624.09        23.2685                 NaN            NaN            NaN            NaN   14.8457        43.5432                 NaN   18.3426        5.94979        7.67521        4.19900     
  56400.0        1684.70        3624.35        23.2688                 NaN            NaN            NaN            NaN   14.8438        43.5323                 NaN   18.3550        5.95079        7.67600        4.19903     
  56520.0        1685.91        3624.62        23.2692                 NaN            NaN            NaN            NaN   14.8420        43.5215                 NaN   18.3674        5.95178        7.67679        4.19906     
  56640.0        1687.12        3624.89        23.2695                 NaN            NaN            NaN            NaN   14.8402        43.5106                 NaN   18.3797        5.95278        7.67759        4.19909     
  56760.0        1688.33        3625.15        23.2698                 NaN            NaN            NaN            NaN   14.8384        43.4997                 NaN   18.3921        5.95377        7.67838        4.19912     
  56880.0        1689.54        3624.42        23.2603                 NaN            NaN            NaN            NaN   14.8401        43.8855                 NaN   18.0141        5.95005        7.67420        4.19734     
  57000.0        1690.75        3624.71        23.2608                 NaN            NaN            NaN            NaN   14.8382        43.8669                 NaN   18.0342        5.95113        7.67509        4.19740     
  57120.0        1691.96        3624.99        23.2613                 NaN            NaN            NaN            NaN   14.8363        43.8482                 NaN   18.0542        5.95222        7.67598        4.19747     
  57240.0        1693.17        3625.28        23.2618                 NaN            NaN            NaN            NaN   14.8344        43.8296                 NaN   18.0742        5.95331        7.67687        4.19753     
  57360.0        1694.38        3625.38        23.2619                 NaN            NaN            NaN            NaN   14.8326        43.8982                 NaN   18.0072        5.95338        7.67662        4.19713     
  57480.0        1695.59        3625.61        23.2621                 NaN            NaN            NaN            NaN   14.8320        43.8991                 NaN   18.0068        5.95424        7.67725        4.19708     
  57600.0        1696.80        3625.85        23.2623                 NaN            NaN            NaN            NaN   14.8314        43.9000                 NaN   18.0063        5.95509        7.67788        4.19703     
  57720.0        1698.01        3626.08        23.2625                 NaN            NaN            NaN            NaN   14.8308        43.9008                 NaN   18.0059        5.95595        7.67851        4.19698     
  57840.0        1699.22        3626.32        23.2626                 NaN            NaN            NaN            NaN   14.8302        43.9017                 NaN   18.0055        5.95681        7.67914        4.19694     
  57960.0        1700.43        3628.19        23.2735                 NaN            NaN            NaN            NaN   14.5303        43.5153                 NaN   18.6809        5.96487        7.68761        4.19996     
  58080.0        1701.64        3628.44        23.2738                 NaN            NaN            NaN            NaN   14.5359        43.5017                 NaN   18.6887        5.96583        7.68835        4.19997     
  58200.0        1702.85        3628.70        23.2741                 NaN            NaN            NaN            NaN   14.5415        43.4880                 NaN   18.6964        5.96678        7.68910        4.19998     
  58320.0        1704.06        3628.95        23.2745                 NaN            NaN            NaN            NaN   14.5471        43.4743                 NaN   18.7042        5.96774        7.68985        4.19998     
  58440.0        1705.27        3627.98        23.2691                 NaN            NaN            NaN            NaN   14.8854        43.6654                 NaN   18.1801        5.96330        7.68508        4.19816     
  58560.0        1706.48        3628.25        23.2695                 NaN            NaN            NaN            NaN   14.8827        43.6528                 NaN   18.1950        5.96433        7.68589        4.19819     
  58680.0        1707.69        3628.52        23.2699                 NaN            NaN            NaN            NaN   14.8801        43.6402                 NaN   18.2099        5.96534        7.68669        4.19822     
  58800.0        1708.90        3628.80        23.2702                 NaN            NaN            NaN            NaN   14.8774        43.6276                 NaN   18.2247        5.96633        7.68749        4.19824     
  58920.0        1710.11        3629.07        23.2706                 NaN            NaN            NaN            NaN   14.8748        43.6150                 NaN   18.2396        5.96737        7.68831        4.19827     
  59040.0        1711.32        3629.51        23.2703                 NaN            NaN            NaN            NaN   14.8696        43.4921                 NaN   18.3680        5.96960        7.69031        4.19863     
  59160.0        1712.53        3629.78        23.2707                 NaN            NaN            NaN            NaN   14.8669        43.4810                 NaN   18.3813        5.97060        7.69110        4.19865     
  59280.0        1713.74        3629.84        23.2691                 NaN            NaN            NaN            NaN   14.8661        43.5806                 NaN   18.2843        5.97050        7.69049        4.19793     
  59400.0        1714.95        3630.11        23.2695                 NaN            NaN            NaN            NaN   14.8634        43.5679                 NaN   18.2991        5.97152        7.69130        4.19796     
  59520.0        1716.16        3630.38        23.2699                 NaN            NaN            NaN            NaN   14.8608        43.5553                 NaN   18.3140        5.97253        7.69211        4.19799     
  59640.0        1717.37        3630.65        23.2703                 NaN            NaN            NaN            NaN   14.8581        43.5427                 NaN   18.3289        5.97354        7.69293        4.19802     
  59760.0        1718.58        3630.92        23.2707                 NaN            NaN            NaN            NaN   14.8555        43.5301                 NaN   18.3437        5.97455        7.69373        4.19806     
  59880.0        1719.79        3631.20        23.2711                 NaN            NaN            NaN            NaN   14.8528        43.5174                 NaN   18.3586        5.97557        7.69454        4.19809     
  60000.0        1721.00        3631.47        23.2715                 NaN            NaN            NaN            NaN   14.8502        43.5048                 NaN   18.3735        5.97658        7.69535        4.19812     
  60120.0        1722.21        3631.74        23.2719                 NaN            NaN            NaN            NaN   14.8475        43.4922                 NaN   18.3883        5.97759        7.69616        4.19816     
  60240.0        1723.42        3633.02        23.2784                 NaN            NaN            NaN            NaN   14.7724        43.1040                 NaN   18.8452        5.98335        7.70209        4.20015     
  60360.0        1724.63        3633.28        23.2787                 NaN            NaN            NaN            NaN   14.7711        43.0981                 NaN   18.8520        5.98427        7.70280        4.20015     
  60480.0        1725.84        3633.53        23.2790                 NaN            NaN            NaN            NaN   14.7699        43.0922                 NaN   18.8589        5.98519        7.70351        4.20014     
  60600.0        1727.05        3632.51        23.2720                 NaN            NaN            NaN            NaN   14.8612        43.5122                 NaN   18.3546        5.98046        7.69827        4.19799     
  60720.0        1728.26        3632.79        23.2724                 NaN            NaN            NaN            NaN   14.8581        43.4982                 NaN   18.3713        5.98149        7.69910        4.19803     
  60840.0        1729.47        3633.06        23.2729                 NaN            NaN            NaN            NaN   14.8549        43.4842                 NaN   18.3880        5.98252        7.69993        4.19807     
  60960.0        1730.68        3633.34        23.2733                 NaN            NaN            NaN            NaN   14.8518        43.4702                 NaN   18.4047        5.98355        7.70076        4.19811     
  61080.0        1731.89        3633.61        23.2737                 NaN            NaN            NaN            NaN   14.8487        43.4562                 NaN   18.4213        5.98458        7.70159        4.19815     
  61200.0        1733.10        3633.93        23.2750                 NaN            NaN            NaN            NaN   14.8120        43.4687                 NaN   18.4443        5.98573        7.70246        4.19812     
  61320.0        1734.31        3634.17        23.2746                 NaN            NaN            NaN            NaN   14.8424        43.4282                 NaN   18.4547        5.98664        7.70324        4.19822     
  61440.0        1735.52        3634.44        23.2750                 NaN            NaN            NaN            NaN   14.8393        43.4142                 NaN   18.4714        5.98767        7.70407        4.19826     
  61560.0        1736.73        3634.72        23.2755                 NaN            NaN            NaN            NaN   14.8362        43.4002                 NaN   18.4881        5.98869        7.70489        4.19830     
  61680.0        1737.94        3634.99        23.2759                 NaN            NaN            NaN            NaN   14.8331        43.3863                 NaN   18.5048        5.98972        7.70572        4.19833     
  61800.0        1739.15        3635.27        23.2763                 NaN            NaN            NaN            NaN   14.8299        43.3723                 NaN   18.5215        5.99075        7.70654        4.19837     
  61920.0        1740.36        3635.61        23.2776                 NaN            NaN            NaN            NaN   14.8307        43.3759                 NaN   18.5158        5.99170        7.70707        4.19807     
  62040.0        1741.57        3635.88        23.2780                 NaN            NaN            NaN            NaN   14.8287        43.3631                 NaN   18.5303        5.99270        7.70786        4.19810     
  62160.0        1742.78        3636.15        23.2784                 NaN            NaN            NaN            NaN   14.8266        43.3502                 NaN   18.5447        5.99370        7.70866        4.19812     
  62280.0        1743.99        3636.02        23.2759                 NaN            NaN            NaN            NaN   14.8452        43.4376                 NaN   18.4414        5.99322        7.70802        4.19776     
  62400.0        1745.20        3636.29        23.2763                 NaN            NaN            NaN            NaN   14.8429        43.4233                 NaN   18.4574        5.99424        7.70884        4.19779     
  62520.0        1746.41        3637.80        23.2853                 NaN            NaN            NaN            NaN   14.7517        42.9914                 NaN   18.9716        6.00072        7.71567        4.20027     
  62640.0        1747.62        3637.90        23.2841                 NaN            NaN            NaN            NaN   14.7499        43.0336                 NaN   18.9324        6.00113        7.71587        4.20011     
  62760.0        1748.83        3638.16        23.2844                 NaN            NaN            NaN            NaN   14.7482        43.0261                 NaN   18.9413        6.00206        7.71660        4.20010     
  62880.0        1750.04        3638.41        23.2848                 NaN            NaN            NaN            NaN   14.7466        43.0182                 NaN   18.9504        6.00300        7.71733        4.20010     
  63000.0        1751.25        3638.67        23.2851                 NaN            NaN            NaN            NaN   14.7450        43.0104                 NaN   18.9595        6.00394        7.71805        4.20010     
  63120.0        1752.46        3638.96        23.2859                 NaN            NaN            NaN            NaN   14.7505        42.9903                 NaN   18.9733        6.00499        7.71887        4.20009     
  63240.0        1753.67        3639.22        23.2861                 NaN            NaN            NaN            NaN   14.7502        42.9807                 NaN   18.9830        6.00594        7.71960        4.20008     
  63360.0        1754.88        3639.47        23.2864                 NaN            NaN            NaN            NaN   14.7499        42.9711                 NaN   18.9926        6.00689        7.72033        4.20007     
  63480.0        1756.09        3639.73        23.2867                 NaN            NaN            NaN            NaN   14.7496        42.9615                 NaN   19.0023        6.00786        7.72108        4.20006     
  63600.0        1757.30        3639.99        23.2869                 NaN            NaN            NaN            NaN   14.7493        42.9519                 NaN   19.0119        6.00879        7.72180        4.20006     
  63720.0        1758.51        3640.25        23.2872                 NaN            NaN            NaN            NaN   14.7490        42.9422                 NaN   19.0215        6.00974        7.72253        4.20005     
  63840.0        1759.72        3640.51        23.2874                 NaN            NaN            NaN            NaN   14.7487        42.9326                 NaN   19.0312        6.01069        7.72326        4.20004     
  63960.0        1760.93        3640.77        23.2877                 NaN            NaN            NaN            NaN   14.7485        42.9230                 NaN   19.0408        6.01164        7.72399        4.20003     
  64080.0        1762.14        3641.03        23.2880                 NaN            NaN            NaN            NaN   14.7482        42.9134                 NaN   19.0505        6.01258        7.72472        4.20002     
  64200.0        1763.35        3641.29        23.2882                 NaN            NaN            NaN            NaN   14.7479        42.9038                 NaN   19.0601        6.01353        7.72545        4.20001     
  64320.0        1764.56        3641.55        23.2885                 NaN            NaN            NaN            NaN   14.7476        42.8942                 NaN   19.0698        6.01445        7.72616        4.20000     
  64440.0        1765.77        3641.81        23.2888                 NaN            NaN            NaN            NaN   14.7473        42.8845                 NaN   19.0794        6.01542        7.72691        4.19999     
  64560.0        1766.98        3642.07        23.2890                 NaN            NaN            NaN            NaN   14.7470        42.8749                 NaN   19.0891        6.01637        7.72764        4.19998     
  64680.0        1768.19        3642.32        23.2893                 NaN            NaN            NaN            NaN   14.7467        42.8653                 NaN   19.0987        6.01732        7.72837        4.19997     
  64800.0        1769.40        3642.58        23.2895                 NaN            NaN            NaN            NaN   14.7464        42.8557                 NaN   19.1083        6.01826        7.72910        4.19996     
  64920.0        1770.61        3642.45        23.2894                 NaN            NaN            NaN            NaN   14.7811        42.9792                 NaN   18.9503        6.01745        7.72792        4.19921     
  65040.0        1771.82        3642.72        23.2898                 NaN            NaN            NaN            NaN   14.7737        42.9737                 NaN   18.9628        6.01841        7.72868        4.19922     
  65160.0        1773.03        3642.98        23.2902                 NaN            NaN            NaN            NaN   14.7663        42.9682                 NaN   18.9753        6.01937        7.72944        4.19923     
  65280.0        1774.24        3643.25        23.2905                 NaN            NaN            NaN            NaN   14.7590        42.9627                 NaN   18.9877        6.02034        7.73020        4.19924     
  65400.0        1775.45        3643.52        23.2909                 NaN            NaN            NaN            NaN   14.7516        42.9572                 NaN   19.0002        6.02131        7.73096        4.19926     
  65520.0        1776.66        3643.99        23.2914                 NaN            NaN            NaN            NaN   14.7193        42.8551                 NaN   19.1342        6.02340        7.73309        4.19994     
  65640.0        1777.87        3644.25        23.2916                 NaN            NaN            NaN            NaN   14.7178        42.8482                 NaN   19.1423        6.02432        7.73380        4.19993     
  65760.0        1779.08        3644.50        23.2919                 NaN            NaN            NaN            NaN   14.7163        42.8413                 NaN   19.1504        6.02523        7.73451        4.19992     
  65880.0        1780.29        3644.75        23.2922                 NaN            NaN            NaN            NaN   14.7148        42.8344                 NaN   19.1586        6.02615        7.73521        4.19991     
  66000.0        1781.50        3645.00        23.2924                 NaN            NaN            NaN            NaN   14.7133        42.8275                 NaN   19.1667        6.02707        7.73592        4.19991     
  66120.0        1781.62        3645.36        23.2926                 NaN            NaN            NaN            NaN   14.7135        42.8190                 NaN   19.1749        6.02845        7.73726        4.20026     
  66240.0        1781.74        3645.73        23.2928                 NaN            NaN            NaN            NaN   14.7136        42.8105                 NaN   19.1831        6.02983        7.73860        4.20062     
  66360.0        1781.86        3646.09        23.2929                 NaN            NaN            NaN            NaN   14.7137        42.8020                 NaN   19.1914        6.03122        7.73993        4.20098     
  66480.0        1781.98        3646.45        23.2931                 NaN            NaN            NaN            NaN   14.7139        42.7934                 NaN   19.1996        6.03260        7.74127        4.20134     
  66600.0        1782.10        3646.32        23.2909                 NaN            NaN            NaN            NaN   14.7203        43.0248                 NaN   18.9640        6.03128        7.73949        4.20030     
  66720.0        1782.22        3646.69        23.2910                 NaN            NaN            NaN            NaN   14.7196        43.0126                 NaN   18.9768        6.03271        7.74088        4.20068     
  66840.0        1782.34        3647.06        23.2911                 NaN            NaN            NaN            NaN   14.7189        43.0005                 NaN   18.9895        6.03413        7.74226        4.20106     
