|6.6.6
project/MAK/MAK_1.tab                                                                               
           1
P(bar)  
   6.9142339092851032E-310
   6.9142339092851032E-310
 -1563588543
          15
P(bar)         T(K)           rho,kg/m3      O,vo%          Wad,vo%        Ring,vo%       Pv,vo%         Wus,vo%        Cpx,vo%        Opx,vo%        Aki,vo%        Gt_maj,vo%     v0,km/s        vp,km/s        vs,km/s       
  12120.0        678.050        3669.60        26.8887                 NaN            NaN            NaN            NaN   14.4788        12.3776                 NaN   46.2548        6.21652        8.20458        4.63708     
  12240.0        681.100        3669.58        26.8898                 NaN            NaN            NaN            NaN   14.4571        12.3995                 NaN   46.2535        6.21658        8.20395        4.63619     
  12360.0        684.150        3669.55        26.8910                 NaN            NaN            NaN            NaN   14.4354        12.4214                 NaN   46.2523        6.21663        8.20332        4.63530     
  12480.0        687.200        3669.52        26.8921                 NaN            NaN            NaN            NaN   14.4137        12.4433                 NaN   46.2510        6.21668        8.20269        4.63441     
  12600.0        690.250        3669.49        26.8932                 NaN            NaN            NaN            NaN   14.3919        12.4652                 NaN   46.2497        6.21673        8.20206        4.63352     
  12720.0        693.300        3669.46        26.8943                 NaN            NaN            NaN            NaN   14.3702        12.4871                 NaN   46.2484        6.21679        8.20143        4.63263     
  12840.0        696.350        3669.43        26.8954                 NaN            NaN            NaN            NaN   14.3485        12.5090                 NaN   46.2471        6.21684        8.20080        4.63174     
  12960.0        699.400        3669.39        26.8944                 NaN            NaN            NaN            NaN   14.3638        12.5124                 NaN   46.2294        6.21666        8.20003        4.63090     
  13080.0        702.450        3669.36        26.8955                 NaN            NaN            NaN            NaN   14.3409        12.5357                 NaN   46.2279        6.21670        8.19938        4.62998     
  13200.0        705.500        3669.33        26.8998                 NaN            NaN            NaN            NaN   14.2795        12.5826                 NaN   46.2381        6.21695        8.19880        4.62898     
  13320.0        708.550        3669.31        26.8978                 NaN            NaN            NaN            NaN   14.2853        12.5749                 NaN   46.2420        6.21694        8.19807        4.62801     
  13440.0        711.600        3669.28        26.8988                 NaN            NaN            NaN            NaN   14.2649        12.5956                 NaN   46.2407        6.21699        8.19743        4.62712     
  13560.0        714.650        3669.26        26.8999                 NaN            NaN            NaN            NaN   14.2445        12.6163                 NaN   46.2394        6.21703        8.19679        4.62622     
  13680.0        717.700        3669.19        26.9024                 NaN            NaN            NaN            NaN   14.2129        12.6577                 NaN   46.2270        6.21700        8.19608        4.62530     
  13800.0        720.750        3669.17        26.9036                 NaN            NaN            NaN            NaN   14.1896        12.6800                 NaN   46.2268        6.21706        8.19547        4.62444     
  13920.0        723.800        3669.14        26.9048                 NaN            NaN            NaN            NaN   14.1663        12.7023                 NaN   46.2266        6.21712        8.19487        4.62357     
  14040.0        726.850        3669.11        26.9060                 NaN            NaN            NaN            NaN   14.1430        12.7246                 NaN   46.2264        6.21718        8.19426        4.62271     
  14160.0        729.900        3669.08        26.9071                 NaN            NaN            NaN            NaN   14.1189        12.7524                 NaN   46.2216        6.21718        8.19363        4.62187     
  14280.0        732.950        3669.05        26.9083                 NaN            NaN            NaN            NaN   14.0957        12.7738                 NaN   46.2222        6.21725        8.19303        4.62100     
  14400.0        736.000        3669.03        26.9095                 NaN            NaN            NaN            NaN   14.0725        12.7953                 NaN   46.2227        6.21732        8.19242        4.62013     
  14520.0        739.050        3669.00        26.9107                 NaN            NaN            NaN            NaN   14.0493        12.8167                 NaN   46.2233        6.21738        8.19182        4.61926     
  14640.0        742.100        3668.98        26.9120                 NaN            NaN            NaN            NaN   14.0261        12.8381                 NaN   46.2238        6.21745        8.19122        4.61839     
  14760.0        745.150        3668.95        26.9132                 NaN            NaN            NaN            NaN   14.0029        12.8595                 NaN   46.2244        6.21751        8.19062        4.61753     
  14880.0        748.200        3668.92        26.9122                 NaN            NaN            NaN            NaN   14.0098        12.8622                 NaN   46.2158        6.21739        8.18980        4.61657     
  15000.0        751.250        3668.89        26.9130                 NaN            NaN            NaN            NaN   13.9913        12.8807                 NaN   46.2150        6.21743        8.18917        4.61569     
  15120.0        754.300        3668.87        26.9159                 NaN            NaN            NaN            NaN   13.9458        12.9160                 NaN   46.2222        6.21763        8.18872        4.61489     
  15240.0        757.350        3668.84        26.9167                 NaN            NaN            NaN            NaN   13.9295        12.9332                 NaN   46.2207        6.21765        8.18807        4.61400     
  15360.0        760.400        3668.82        26.9174                 NaN            NaN            NaN            NaN   13.9131        12.9503                 NaN   46.2192        6.21767        8.18742        4.61311     
  15480.0        763.450        3668.79        26.9181                 NaN            NaN            NaN            NaN   13.8967        12.9675                 NaN   46.2177        6.21769        8.18677        4.61222     
  15600.0        766.500        3668.76        26.9188                 NaN            NaN            NaN            NaN   13.8803        12.9847                 NaN   46.2162        6.21771        8.18612        4.61134     
  15720.0        769.550        3668.73        26.9195                 NaN            NaN            NaN            NaN   13.8640        13.0018                 NaN   46.2147        6.21773        8.18546        4.61045     
  15840.0        772.600        3668.70        26.9202                 NaN            NaN            NaN            NaN   13.8476        13.0190                 NaN   46.2132        6.21775        8.18481        4.60956     
  15960.0        775.650        3668.67        26.9204                 NaN            NaN            NaN            NaN   13.8373        13.0329                 NaN   46.2094        6.21772        8.18409        4.60863     
  16080.0        778.700        3668.64        26.9212                 NaN            NaN            NaN            NaN   13.8199        13.0506                 NaN   46.2083        6.21774        8.18345        4.60776     
  16200.0        781.750        3668.61        26.9220                 NaN            NaN            NaN            NaN   13.8024        13.0683                 NaN   46.2072        6.21777        8.18281        4.60688     
  16320.0        784.800        3668.61        26.9237                 NaN            NaN            NaN            NaN   13.7711        13.0925                 NaN   46.2127        6.21792        8.18241        4.60618     
  16440.0        787.850        3668.57        26.9242                 NaN            NaN            NaN            NaN   13.7588        13.1078                 NaN   46.2092        6.21790        8.18168        4.60524     
  16560.0        790.900        3668.61        26.9261                 NaN            NaN            NaN            NaN   13.7442        13.1096                 NaN   46.2202        6.21823        8.18163        4.60484     
  16680.0        793.950        3668.60        26.9280                 NaN            NaN            NaN            NaN   13.7278        13.1207                 NaN   46.2234        6.21838        8.18108        4.60394     
  16800.0        797.000        3668.54        26.9269                 NaN            NaN            NaN            NaN   13.6706        13.1820                 NaN   46.2206        6.21817        8.18036        4.60321     
  16920.0        800.050        3668.52        26.9277                 NaN            NaN            NaN            NaN   13.6517        13.1997                 NaN   46.2209        6.21821        8.17978        4.60239     
  17040.0        803.100        3668.50        26.9286                 NaN            NaN            NaN            NaN   13.6328        13.2174                 NaN   46.2213        6.21826        8.17920        4.60157     
  17160.0        806.150        3668.36        26.9286                 NaN            NaN            NaN            NaN   13.7170        13.2011                 NaN   46.1534        6.21778        8.17792        4.60035     
  17280.0        809.200        3668.34        26.9294                 NaN            NaN            NaN            NaN   13.6979        13.2189                 NaN   46.1539        6.21782        8.17734        4.59953     
  17400.0        812.250        3668.32        26.9303                 NaN            NaN            NaN            NaN   13.6787        13.2366                 NaN   46.1544        6.21787        8.17676        4.59871     
  17520.0        815.300        3668.29        26.9311                 NaN            NaN            NaN            NaN   13.6596        13.2544                 NaN   46.1549        6.21792        8.17618        4.59789     
  17640.0        818.350        3668.37        26.9332                 NaN            NaN            NaN            NaN   13.5798        13.2837                 NaN   46.2033        6.21844        8.17625        4.59745     
  17760.0        821.400        3668.39        26.9337                 NaN            NaN            NaN            NaN   13.6017        13.2501                 NaN   46.2146        6.21862        8.17565        4.59647     
  17880.0        824.450        3668.26        26.9338                 NaN            NaN            NaN            NaN   13.5025        13.3557                 NaN   46.2080        6.21826        8.17447        4.59526     
  18000.0        827.500        3668.22        26.9337                 NaN            NaN            NaN            NaN   13.5151        13.3537                 NaN   46.1975        6.21815        8.17356        4.59415     
  18120.0        830.550        3668.19        26.9344                 NaN            NaN            NaN            NaN   13.5031        13.3669                 NaN   46.1956        6.21816        8.17288        4.59323     
  18240.0        833.600        3668.26        26.9362                 NaN            NaN            NaN            NaN   13.4333        13.4106                 NaN   46.2199        6.21854        8.17323        4.59332     
  18360.0        836.650        3667.88        26.9328                 NaN            NaN            NaN            NaN   13.5208        13.4732                 NaN   46.0732        6.21727        8.17125        4.59196     
  18480.0        839.700        3668.20        26.9391                 NaN            NaN            NaN            NaN   13.3975        13.4412                 NaN   46.2222        6.21872        8.17202        4.59152     
  18600.0        842.750        3668.19        26.9399                 NaN            NaN            NaN            NaN   13.3796        13.4577                 NaN   46.2228        6.21876        8.17145        4.59071     
  18720.0        845.800        3668.17        26.9406                 NaN            NaN            NaN            NaN   13.3617        13.4742                 NaN   46.2235        6.21880        8.17087        4.58991     
  18840.0        848.850        3668.15        26.9414                 NaN            NaN            NaN            NaN   13.3438        13.4907                 NaN   46.2241        6.21884        8.17030        4.58910     
  18960.0        851.900        3668.13        26.9421                 NaN            NaN            NaN            NaN   13.3259        13.5072                 NaN   46.2248        6.21888        8.16972        4.58830     
  19080.0        854.950        3668.11        26.9429                 NaN            NaN            NaN            NaN   13.3080        13.5237                 NaN   46.2254        6.21891        8.16915        4.58749     
  19200.0        858.000        3667.73        26.9387                 NaN            NaN            NaN            NaN   13.4069        13.5548                 NaN   46.0995        6.21754        8.16643        4.58526     
  19320.0        861.050        3667.72        26.9396                 NaN            NaN            NaN            NaN   13.3865        13.5735                 NaN   46.1005        6.21759        8.16590        4.58449     
  19440.0        864.100        3667.61        26.9401                 NaN            NaN            NaN            NaN   13.3519        13.6500                 NaN   46.0580        6.21744        8.16566        4.58433     
  19560.0        867.150        3667.52        26.9404                 NaN            NaN            NaN            NaN   13.3241        13.6969                 NaN   46.0387        6.21718        8.16477        4.58340     
  19680.0        870.200        3667.52        26.9413                 NaN            NaN            NaN            NaN   13.3049        13.7108                 NaN   46.0430        6.21726        8.16424        4.58261     
  19800.0        873.250        3667.51        26.9422                 NaN            NaN            NaN            NaN   13.2857        13.7247                 NaN   46.0474        6.21734        8.16370        4.58182     
  19920.0        876.300        3667.50        26.9431                 NaN            NaN            NaN            NaN   13.2665        13.7387                 NaN   46.0518        6.21741        8.16317        4.58103     
  20040.0        879.350        3667.50        26.9434                 NaN            NaN            NaN            NaN   13.2697        13.7343                 NaN   46.0526        6.21757        8.16281        4.58039     
  20160.0        882.400        3667.91        26.9478                 NaN            NaN            NaN            NaN   13.2090        13.6281                 NaN   46.2151        6.21919        8.16382        4.58009     
  20280.0        885.450        3667.90        26.9485                 NaN            NaN            NaN            NaN   13.1961        13.6402                 NaN   46.2152        6.21924        8.16329        4.57933     
  20400.0        888.500        3667.47        26.9471                 NaN            NaN            NaN            NaN   13.2149        13.7709                 NaN   46.0670        6.21787        8.16121        4.57794     
  20520.0        891.550        3667.46        26.9479                 NaN            NaN            NaN            NaN   13.1988        13.7824                 NaN   46.0708        6.21795        8.16070        4.57718     
  20640.0        894.600        3667.45        26.9487                 NaN            NaN            NaN            NaN   13.1827        13.7939                 NaN   46.0746        6.21803        8.16019        4.57642     
  20760.0        897.650        3667.44        26.9494                 NaN            NaN            NaN            NaN   13.1666        13.8055                 NaN   46.0785        6.21811        8.15968        4.57565     
  20880.0        900.700        3667.22        26.9482                 NaN            NaN            NaN            NaN   13.1232        13.9103                 NaN   46.0184        6.21734        8.15827        4.57456     
  21000.0        903.750        3667.21        26.9489                 NaN            NaN            NaN            NaN   12.9739        14.0544                 NaN   46.0228        6.21704        8.15809        4.57461     
  21120.0        906.800        3667.21        26.9497                 NaN            NaN            NaN            NaN   12.9603        14.0631                 NaN   46.0269        6.21713        8.15757        4.57383     
  21240.0        909.850        3667.19        26.9514                 NaN            NaN            NaN            NaN   13.0709        13.9478                 NaN   46.0300        6.21758        8.15667        4.57217     
  21360.0        912.900        3667.18        26.9521                 NaN            NaN            NaN            NaN   13.0559        13.9577                 NaN   46.0342        6.21767        8.15617        4.57141     
  21480.0        915.950        3667.48        26.9571                 NaN            NaN            NaN            NaN   13.0595        13.8609                 NaN   46.1224        6.21872        8.15674        4.57110     
  21600.0        919.000        3667.86        26.9598                 NaN            NaN            NaN            NaN   13.0560        13.7165                 NaN   46.2678        6.22059        8.15801        4.57089     
  21720.0        922.050        3667.84        26.9603                 NaN            NaN            NaN            NaN   13.0343        13.7369                 NaN   46.2685        6.22062        8.15747        4.57014     
  21840.0        925.100        3667.82        26.9609                 NaN            NaN            NaN            NaN   13.0133        13.7566                 NaN   46.2692        6.22065        8.15693        4.56939     
  21960.0        928.150        3667.79        26.9615                 NaN            NaN            NaN            NaN   12.9942        13.7745                 NaN   46.2698        6.22068        8.15636        4.56859     
  22080.0        931.200        3667.77        26.9620                 NaN            NaN            NaN            NaN   12.9718        13.7955                 NaN   46.2707        6.22071        8.15584        4.56787     
  22200.0        934.250        3667.75        26.9625                 NaN            NaN            NaN            NaN   12.9488        13.8190                 NaN   46.2698        6.22072        8.15531        4.56714     
  22320.0        937.300        3667.72        26.9630                 NaN            NaN            NaN            NaN   12.9251        13.8450                 NaN   46.2670        6.22069        8.15474        4.56641     
  22440.0        940.350        3667.69        26.9635                 NaN            NaN            NaN            NaN   12.9014        13.8710                 NaN   46.2642        6.22067        8.15417        4.56567     
  22560.0        943.400        3667.66        26.9639                 NaN            NaN            NaN            NaN   12.8777        13.8970                 NaN   46.2614        6.22065        8.15361        4.56494     
  22680.0        946.450        3667.63        26.9644                 NaN            NaN            NaN            NaN   12.8540        13.9230                 NaN   46.2586        6.22062        8.15304        4.56420     
  22800.0        949.500        3667.60        26.9649                 NaN            NaN            NaN            NaN   12.8303        13.9490                 NaN   46.2558        6.22060        8.15248        4.56347     
  22920.0        952.550        3667.57        26.9654                 NaN            NaN            NaN            NaN   12.8066        13.9750                 NaN   46.2530        6.22058        8.15191        4.56274     
  23040.0        955.600        3667.27        26.9640                 NaN            NaN            NaN            NaN   12.7763        14.1007                 NaN   46.1591        6.21945        8.15026        4.56168     
  23160.0        958.650        3667.09        26.9616                 NaN            NaN            NaN            NaN   12.8272        14.1013                 NaN   46.1098        6.21899        8.14841        4.55966     
  23280.0        961.700        3667.08        26.9622                 NaN            NaN            NaN            NaN   12.8038        14.1203                 NaN   46.1136        6.21906        8.14794        4.55897     
  23400.0        964.750        3667.06        26.9628                 NaN            NaN            NaN            NaN   12.7805        14.1393                 NaN   46.1174        6.21912        8.14748        4.55828     
  23520.0        967.800        3667.04        26.9632                 NaN            NaN            NaN            NaN   12.5659        14.3449                 NaN   46.1260        6.21875        8.14733        4.55847     
  23640.0        970.850        3666.99        26.9638                 NaN            NaN            NaN            NaN   12.5841        14.3346                 NaN   46.1175        6.21864        8.14626        4.55714     
  23760.0        973.900        3667.16        26.9675                 NaN            NaN            NaN            NaN   12.7044        14.1749                 NaN   46.1532        6.21955        8.14685        4.55700     
  23880.0        976.950        3667.14        26.9681                 NaN            NaN            NaN            NaN   12.7086        14.1774                 NaN   46.1459        6.21952        8.14618        4.55615     
  24000.0        980.000        3667.12        26.9688                 NaN            NaN            NaN            NaN   12.7128        14.1799                 NaN   46.1385        6.21948        8.14552        4.55530     
  24120.0        983.050        3667.10        26.9695                 NaN            NaN            NaN            NaN   12.7170        14.1824                 NaN   46.1311        6.21944        8.14486        4.55444     
  24240.0        986.100        3666.97        26.9667                 NaN            NaN            NaN            NaN   12.7826        14.1537                 NaN   46.0970        6.21904        8.14317        4.55259     
  24360.0        989.150        3666.95        26.9674                 NaN            NaN            NaN            NaN   12.7725        14.1649                 NaN   46.0953        6.21906        8.14261        4.55183     
  24480.0        992.200        3666.94        26.9685                 NaN            NaN            NaN            NaN   12.7817        14.1611                 NaN   46.0887        6.21909        8.14199        4.55096     
  24600.0        995.250        3666.92        26.9687                 NaN            NaN            NaN            NaN   12.7523        14.1872                 NaN   46.0918        6.21908        8.14150        4.55031     
  24720.0        998.300        3666.90        26.9694                 NaN            NaN            NaN            NaN   12.7422        14.1983                 NaN   46.0900        6.21910        8.14095        4.54955     
  24840.0        1001.35        3666.88        26.9701                 NaN            NaN            NaN            NaN   12.7322        14.2095                 NaN   46.0883        6.21911        8.14039        4.54879     
  24960.0        1004.40        3666.90        26.9704                 NaN            NaN            NaN            NaN   12.4383        14.4231                 NaN   46.1682        6.21972        8.14135        4.54945     
  25080.0        1007.45        3666.89        26.9710                 NaN            NaN            NaN            NaN   12.4056        14.4511                 NaN   46.1724        6.21973        8.14087        4.54879     
  25200.0        1010.50        3666.76        26.9676                 NaN            NaN            NaN            NaN   12.6826        14.2492                 NaN   46.1005        6.21935        8.13876        4.54636     
  25320.0        1013.55        3666.84        26.9717                 NaN            NaN            NaN            NaN   12.3661        14.4903                 NaN   46.1718        6.21973        8.13975        4.54729     
  25440.0        1016.60        3666.84        26.9741                 NaN            NaN            NaN            NaN   12.3458        14.5263                 NaN   46.1539        6.21947        8.13876        4.54623     
  25560.0        1019.65        3666.84        26.9746                 NaN            NaN            NaN            NaN   12.3331        14.5323                 NaN   46.1600        6.21958        8.13831        4.54550     
  25680.0        1022.70        3666.84        26.9751                 NaN            NaN            NaN            NaN   12.3204        14.5384                 NaN   46.1661        6.21969        8.13785        4.54478     
  25800.0        1025.75        3666.84        26.9756                 NaN            NaN            NaN            NaN   12.3078        14.5445                 NaN   46.1722        6.21980        8.13740        4.54406     
  25920.0        1028.80        3666.84        26.9761                 NaN            NaN            NaN            NaN   12.2951        14.5505                 NaN   46.1783        6.21991        8.13694        4.54333     
  26040.0        1031.85        3666.87        26.9767                 NaN            NaN            NaN            NaN   12.3266        14.5003                 NaN   46.1964        6.22030        8.13700        4.54302     
  26160.0        1034.90        3666.72        26.9730                 NaN            NaN            NaN            NaN   12.4882        14.3890                 NaN   46.1498        6.22002        8.13514        4.54081     
  26280.0        1037.95        3666.66        26.9730                 NaN            NaN            NaN            NaN   12.4702        14.4156                 NaN   46.1413        6.21993        8.13445        4.53998     
  26400.0        1041.00        3666.61        26.9729                 NaN            NaN            NaN            NaN   12.4522        14.4421                 NaN   46.1328        6.21984        8.13377        4.53915     
  26520.0        1044.05        3666.87        26.9783                 NaN            NaN            NaN            NaN   12.2893        14.5112                 NaN   46.2213        6.22071        8.13494        4.53983     
  26640.0        1047.10        3666.42        26.9737                 NaN            NaN            NaN            NaN   12.5446        14.4265                 NaN   46.0552        6.21925        8.13190        4.53724     
  26760.0        1050.15        3666.42        26.9743                 NaN            NaN            NaN            NaN   12.5281        14.4343                 NaN   46.0632        6.21937        8.13147        4.53654     
  26880.0        1053.20        3666.36        26.9743                 NaN            NaN            NaN            NaN   12.4962        14.4781                 NaN   46.0515        6.21919        8.13075        4.53576     
  27000.0        1056.25        3666.48        26.9788                 NaN            NaN            NaN            NaN   12.4319        14.5193                 NaN   46.0700        6.21928        8.13041        4.53520     
  27120.0        1059.30        3666.45        26.9779                 NaN            NaN            NaN            NaN   12.4944        14.4479                 NaN   46.0797        6.21960        8.13011        4.53447     
  27240.0        1062.35        3666.43        26.9782                 NaN            NaN            NaN            NaN   12.4699        14.4733                 NaN   46.0787        6.21958        8.12954        4.53373     
  27360.0        1065.40        3666.40        26.9784                 NaN            NaN            NaN            NaN   12.4453        14.4986                 NaN   46.0776        6.21956        8.12898        4.53300     
  27480.0        1068.45        3666.37        26.9787                 NaN            NaN            NaN            NaN   12.4208        14.5240                 NaN   46.0766        6.21954        8.12841        4.53226     
  27600.0        1071.50        3666.34        26.9789                 NaN            NaN            NaN            NaN   12.3962        14.5494                 NaN   46.0755        6.21952        8.12785        4.53152     
  27720.0        1074.55        3666.48        26.9832                 NaN            NaN            NaN            NaN   12.3162        14.5951                 NaN   46.1056        6.21985        8.12795        4.53131     
  27840.0        1077.60        3666.34        26.9807                 NaN            NaN            NaN            NaN   12.0359        14.8602                 NaN   46.1232        6.21934        8.12774        4.53155     
  27960.0        1080.65        3666.51        26.9828                 NaN            NaN            NaN            NaN   12.4348        14.4715                 NaN   46.1109        6.22027        8.12691        4.52947     
  28080.0        1083.70        3666.48        26.9830                 NaN            NaN            NaN            NaN   12.4083        14.4995                 NaN   46.1092        6.22024        8.12633        4.52873     
  28200.0        1086.75        3666.20        26.9802                 NaN            NaN            NaN            NaN   12.2735        14.6761                 NaN   46.0703        6.21942        8.12504        4.52783     
  28320.0        1089.80        3666.55        26.9856                 NaN            NaN            NaN            NaN   12.3545        14.5123                 NaN   46.1476        6.22086        8.12625        4.52798     
  28440.0        1092.85        3666.38        26.9836                 NaN            NaN            NaN            NaN   12.3287        14.5837                 NaN   46.1040        6.22014        8.12460        4.52651     
  28560.0        1095.90        3666.35        26.9838                 NaN            NaN            NaN            NaN   12.3022        14.6117                 NaN   46.1023        6.22010        8.12402        4.52577     
  28680.0        1098.95        3666.57        26.9863                 NaN            NaN            NaN            NaN   12.3293        14.5078                 NaN   46.1765        6.22123        8.12459        4.52536     
  28800.0        1102.00        3666.52        26.9859                 NaN            NaN            NaN            NaN   12.2613        14.5562                 NaN   46.1965        6.22139        8.12423        4.52472     
  28920.0        1105.05        3666.54        26.9867                 NaN            NaN            NaN            NaN   12.2538        14.5567                 NaN   46.2028        6.22151        8.12380        4.52402     
  29040.0        1108.10        3666.55        26.9874                 NaN            NaN            NaN            NaN   12.2463        14.5572                 NaN   46.2091        6.22163        8.12337        4.52331     
  29160.0        1111.15        3665.98        26.9803                 NaN            NaN            NaN            NaN   12.0959        14.8468                 NaN   46.0770        6.21956        8.12047        4.52155     
  29280.0        1114.20        3665.97        26.9809                 NaN            NaN            NaN            NaN   12.0681        14.8702                 NaN   46.0808        6.21956        8.12000        4.52090     
  29400.0        1117.25        3665.97        26.9816                 NaN            NaN            NaN            NaN   12.0403        14.8936                 NaN   46.0846        6.21957        8.11953        4.52026     
  29520.0        1120.30        3665.97        26.9822                 NaN            NaN            NaN            NaN   12.0125        14.9169                 NaN   46.0883        6.21958        8.11906        4.51962     
  29640.0        1123.35        3665.97        26.9828                 NaN            NaN            NaN            NaN   11.9847        14.9403                 NaN   46.0921        6.21958        8.11859        4.51898     
  29760.0        1126.40        3665.96        26.9835                 NaN            NaN            NaN            NaN   11.9570        14.9637                 NaN   46.0959        6.21959        8.11812        4.51834     
  29880.0        1129.45        3665.96        26.9841                 NaN            NaN            NaN            NaN   11.9292        14.9871                 NaN   46.0996        6.21960        8.11765        4.51770     
  30000.0        1132.50        3665.96        26.9847                 NaN            NaN            NaN            NaN   11.9014        15.0104                 NaN   46.1034        6.21960        8.11717        4.51706     
  30120.0        1135.55        3665.95        26.9854                 NaN            NaN            NaN            NaN   11.8736        15.0338                 NaN   46.1072        6.21961        8.11670        4.51642     
  30240.0        1138.60        3665.92        26.9843                 NaN            NaN            NaN            NaN   11.9788        14.9467                 NaN   46.0902        6.21981        8.11575        4.51493     
  30360.0        1141.65        3665.94        26.9865                 NaN            NaN            NaN            NaN   11.8215        15.0797                 NaN   46.1122        6.21960        8.11573        4.51511     
  30480.0        1144.70        3666.16        26.9903                 NaN            NaN            NaN            NaN   11.7403        15.0705                 NaN   46.1989        6.22078        8.11661        4.51509     
  30600.0        1147.75        3665.94        26.9877                 NaN            NaN            NaN            NaN   11.8123        15.0843                 NaN   46.1157        6.21971        8.11472        4.51364     
  30720.0        1150.80        3665.94        26.9882                 NaN            NaN            NaN            NaN   11.8081        15.0875                 NaN   46.1162        6.21975        8.11420        4.51290     
  30840.0        1153.85        3665.93        26.9887                 NaN            NaN            NaN            NaN   11.8039        15.0908                 NaN   46.1166        6.21979        8.11368        4.51215     
  30960.0        1156.90        3665.93        26.9892                 NaN            NaN            NaN            NaN   11.7997        15.0940                 NaN   46.1171        6.21984        8.11317        4.51141     
  31080.0        1159.95        3665.92        26.9897                 NaN            NaN            NaN            NaN   11.7954        15.0972                 NaN   46.1176        6.21988        8.11265        4.51067     
  31200.0        1163.00        3665.92        26.9902                 NaN            NaN            NaN            NaN   11.7912        15.1005                 NaN   46.1181        6.21992        8.11213        4.50993     
  31320.0        1166.05        3666.06        26.9920                 NaN            NaN            NaN            NaN   11.7779        15.0731                 NaN   46.1570        6.22037        8.11206        4.50936     
  31440.0        1169.10        3666.06        26.9926                 NaN            NaN            NaN            NaN   11.7692        15.0784                 NaN   46.1598        6.22042        8.11156        4.50864     
  31560.0        1172.15        3666.06        26.9932                 NaN            NaN            NaN            NaN   11.7606        15.0837                 NaN   46.1625        6.22047        8.11106        4.50792     
  31680.0        1175.20        3666.07        26.9938                 NaN            NaN            NaN            NaN   11.7519        15.0890                 NaN   46.1653        6.22052        8.11056        4.50719     
  31800.0        1178.25        3666.17        26.9961                 NaN            NaN            NaN            NaN   11.9084        14.9102                 NaN   46.1853        6.22138        8.11024        4.50587     
  31920.0        1181.30        3666.15        26.9965                 NaN            NaN            NaN            NaN   11.8814        14.9376                 NaN   46.1845        6.22134        8.10969        4.50517     
  32040.0        1184.35        3666.15        26.9967                 NaN            NaN            NaN            NaN   11.9003        14.9165                 NaN   46.1866        6.22143        8.10918        4.50438     
  32160.0        1187.40        3665.97        26.9947                 NaN            NaN            NaN            NaN   11.5034        15.2790                 NaN   46.2229        6.22112        8.10911        4.50461     
  32280.0        1190.45        3665.96        26.9951                 NaN            NaN            NaN            NaN   11.5045        15.2792                 NaN   46.2213        6.22113        8.10855        4.50385     
  32400.0        1193.50        3665.96        26.9955                 NaN            NaN            NaN            NaN   11.5055        15.2794                 NaN   46.2196        6.22114        8.10799        4.50308     
  32520.0        1196.55        3665.95        26.9959                 NaN            NaN            NaN            NaN   11.5066        15.2795                 NaN   46.2179        6.22114        8.10743        4.50232     
  32640.0        1199.60        3665.94        26.9963                 NaN            NaN            NaN            NaN   11.5077        15.2797                 NaN   46.2163        6.22115        8.10687        4.50156     
  32760.0        1202.65        3665.94        26.9967                 NaN            NaN            NaN            NaN   11.5087        15.2799                 NaN   46.2146        6.22115        8.10631        4.50080     
  32880.0        1205.70        3665.96        26.9952                 NaN            NaN            NaN            NaN   11.4331        15.3095                 NaN   46.2623        6.22190        8.10685        4.50074     
  33000.0        1208.75        3665.95        26.9956                 NaN            NaN            NaN            NaN   11.4356        15.3091                 NaN   46.2597        6.22189        8.10627        4.49997     
  33120.0        1211.80        3665.95        26.9961                 NaN            NaN            NaN            NaN   11.4381        15.3087                 NaN   46.2572        6.22188        8.10569        4.49920     
  33240.0        1214.85        3665.94        26.9996                 NaN            NaN            NaN            NaN   11.7069        15.1287                 NaN   46.1648        6.22108        8.10383        4.49753     
  33360.0        1217.90        3665.95        27.0004                 NaN            NaN            NaN            NaN   11.6913        15.1396                 NaN   46.1687        6.22108        8.10332        4.49682     
  33480.0        1220.95        3665.96        27.0012                 NaN            NaN            NaN            NaN   11.6758        15.1505                 NaN   46.1726        6.22110        8.10281        4.49612     
  33600.0        1224.00        3665.98        27.0019                 NaN            NaN            NaN            NaN   11.6602        15.1614                 NaN   46.1765        6.22111        8.10229        4.49541     
  33720.0        1227.05        3665.70        26.9968                 NaN            NaN            NaN            NaN   11.3788        15.4309                 NaN   46.1935        6.22105        8.10200        4.49507     
  33840.0        1230.10        3666.00        27.0034                 NaN            NaN            NaN            NaN   11.6162        15.1932                 NaN   46.1872        6.22115        8.10131        4.49404     
  33960.0        1233.15        3666.00        27.0040                 NaN            NaN            NaN            NaN   11.5797        15.2204                 NaN   46.1960        6.22119        8.10086        4.49339     
  34080.0        1236.20        3665.93        27.0035                 NaN            NaN            NaN            NaN   11.6305        15.1909                 NaN   46.1751        6.22116        8.10008        4.49235     
  34200.0        1239.25        3665.90        27.0037                 NaN            NaN            NaN            NaN   11.6273        15.1964                 NaN   46.1725        6.22118        8.09950        4.49156     
  34320.0        1242.30        3665.88        27.0039                 NaN            NaN            NaN            NaN   11.6241        15.2020                 NaN   46.1700        6.22120        8.09893        4.49077     
  34440.0        1245.35        3665.85        27.0041                 NaN            NaN            NaN            NaN   11.6209        15.2075                 NaN   46.1674        6.22121        8.09835        4.48997     
  34560.0        1248.40        3665.83        27.0043                 NaN            NaN            NaN            NaN   11.6177        15.2131                 NaN   46.1649        6.22124        8.09778        4.48918     
