|6.6.6
project/EH45/EH45_1.tab                                                                             
           1
P(bar)  
   4.9406564584124654E-324
   4.9406564584124654E-324
   550516395
          15
P(bar)         T(K)           rho,kg/m3      O,vo%          Wad,vo%        Ring,vo%       Pv,vo%         Wus,vo%        Cpx,vo%        Opx,vo%        Aki,vo%        Gt_maj,vo%     v0,km/s        vp,km/s        vs,km/s       
  12120.0        678.050        3560.56        12.0968                 NaN            NaN            NaN            NaN   19.7945        58.6255                 NaN   9.48323        5.75054        7.64136        4.35789     
  12240.0        681.100        3560.64        12.0970                 NaN            NaN            NaN            NaN   19.7947        58.6248                 NaN   9.48350        5.75072        7.64106        4.35732     
  12360.0        684.150        3560.72        12.0973                 NaN            NaN            NaN            NaN   19.7949        58.6241                 NaN   9.48376        5.75090        7.64076        4.35676     
  12480.0        687.200        3560.15        12.0832                 NaN            NaN            NaN            NaN   19.9733        58.4639                 NaN   9.47960        5.75065        7.63867        4.35425     
  12600.0        690.250        3560.23        12.0834                 NaN            NaN            NaN            NaN   19.9735        58.4632                 NaN   9.47987        5.75083        7.63838        4.35369     
  12720.0        693.300        3560.30        12.0837                 NaN            NaN            NaN            NaN   19.9737        58.4625                 NaN   9.48013        5.75101        7.63808        4.35312     
  12840.0        696.350        3560.38        12.0839                 NaN            NaN            NaN            NaN   19.9740        58.4618                 NaN   9.48040        5.75118        7.63779        4.35255     
  12960.0        699.400        3560.46        12.0841                 NaN            NaN            NaN            NaN   19.9742        58.4611                 NaN   9.48067        5.75136        7.63749        4.35199     
  13080.0        702.450        3560.54        12.0843                 NaN            NaN            NaN            NaN   19.9744        58.4604                 NaN   9.48094        5.75154        7.63719        4.35142     
  13200.0        705.500        3560.62        12.0845                 NaN            NaN            NaN            NaN   19.9746        58.4597                 NaN   9.48120        5.75171        7.63689        4.35085     
  13320.0        708.550        3560.70        12.0848                 NaN            NaN            NaN            NaN   19.9748        58.4590                 NaN   9.48147        5.75189        7.63659        4.35029     
  13440.0        711.600        3560.78        12.0850                 NaN            NaN            NaN            NaN   19.9750        58.4583                 NaN   9.48174        5.75206        7.63629        4.34972     
  13560.0        714.650        3560.85        12.0852                 NaN            NaN            NaN            NaN   19.9752        58.4576                 NaN   9.48200        5.75223        7.63599        4.34915     
  13680.0        717.700        3560.93        12.0854                 NaN            NaN            NaN            NaN   19.9754        58.4569                 NaN   9.48227        5.75241        7.63569        4.34858     
  13800.0        720.750        3561.01        12.0857                 NaN            NaN            NaN            NaN   19.9756        58.4562                 NaN   9.48254        5.75258        7.63538        4.34801     
  13920.0        723.800        3561.09        12.0859                 NaN            NaN            NaN            NaN   19.9758        58.4555                 NaN   9.48281        5.75275        7.63508        4.34744     
  14040.0        726.850        3561.16        12.0861                 NaN            NaN            NaN            NaN   19.9760        58.4548                 NaN   9.48307        5.75292        7.63477        4.34687     
  14160.0        729.900        3561.05        12.0894                 NaN            NaN            NaN            NaN   20.3034        58.1249                 NaN   9.48220        5.75445        7.63552        4.34634     
  14280.0        732.950        3561.12        12.0897                 NaN            NaN            NaN            NaN   20.3036        58.1242                 NaN   9.48247        5.75462        7.63522        4.34577     
  14400.0        736.000        3561.20        12.0899                 NaN            NaN            NaN            NaN   20.3038        58.1236                 NaN   9.48273        5.75479        7.63491        4.34519     
  14520.0        739.050        3561.28        12.0901                 NaN            NaN            NaN            NaN   20.3040        58.1229                 NaN   9.48300        5.75496        7.63461        4.34462     
  14640.0        742.100        3561.50        12.0927                 NaN            NaN            NaN            NaN   20.4558        57.9695                 NaN   9.48198        5.75537        7.63464        4.34425     
  14760.0        745.150        3561.58        12.0929                 NaN            NaN            NaN            NaN   20.4560        57.9688                 NaN   9.48225        5.75554        7.63433        4.34368     
  14880.0        748.200        3561.65        12.0932                 NaN            NaN            NaN            NaN   20.4562        57.9681                 NaN   9.48251        5.75570        7.63402        4.34311     
  15000.0        751.250        3561.73        12.0934                 NaN            NaN            NaN            NaN   20.4564        57.9674                 NaN   9.48278        5.75587        7.63371        4.34253     
  15120.0        754.300        3561.81        12.0936                 NaN            NaN            NaN            NaN   20.4566        57.9667                 NaN   9.48305        5.75604        7.63339        4.34196     
  15240.0        757.350        3561.88        12.0938                 NaN            NaN            NaN            NaN   20.4568        57.9660                 NaN   9.48331        5.75620        7.63308        4.34138     
  15360.0        760.400        3561.96        12.0941                 NaN            NaN            NaN            NaN   20.4570        57.9653                 NaN   9.48358        5.75637        7.63277        4.34080     
  15480.0        763.450        3562.03        12.0943                 NaN            NaN            NaN            NaN   20.4572        57.9646                 NaN   9.48384        5.75653        7.63246        4.34023     
  15600.0        766.500        3562.11        12.0945                 NaN            NaN            NaN            NaN   20.4575        57.9639                 NaN   9.48411        5.75670        7.63214        4.33965     
  15720.0        769.550        3562.19        12.0947                 NaN            NaN            NaN            NaN   20.4577        57.9632                 NaN   9.48438        5.75686        7.63183        4.33907     
  15840.0        772.600        3562.26        12.0949                 NaN            NaN            NaN            NaN   20.4579        57.9625                 NaN   9.48464        5.75702        7.63151        4.33849     
  15960.0        775.650        3562.08        12.0941                 NaN            NaN            NaN            NaN   20.8628        57.5606                 NaN   9.48248        5.75818        7.63176        4.33766     
  16080.0        778.700        3562.16        12.0943                 NaN            NaN            NaN            NaN   20.8630        57.5599                 NaN   9.48274        5.75834        7.63144        4.33709     
  16200.0        781.750        3562.24        12.0945                 NaN            NaN            NaN            NaN   20.8633        57.5592                 NaN   9.48301        5.75850        7.63113        4.33651     
  16320.0        784.800        3562.31        12.0947                 NaN            NaN            NaN            NaN   20.8635        57.5585                 NaN   9.48327        5.75866        7.63081        4.33593     
  16440.0        787.850        3562.38        12.0950                 NaN            NaN            NaN            NaN   20.8637        57.5578                 NaN   9.48354        5.75883        7.63049        4.33535     
  16560.0        790.900        3562.46        12.0952                 NaN            NaN            NaN            NaN   20.8639        57.5571                 NaN   9.48380        5.75899        7.63018        4.33477     
  16680.0        793.950        3562.53        12.0954                 NaN            NaN            NaN            NaN   20.8641        57.5564                 NaN   9.48407        5.75915        7.62986        4.33419     
  16800.0        797.000        3562.61        12.0956                 NaN            NaN            NaN            NaN   20.8643        57.5557                 NaN   9.48433        5.75931        7.62954        4.33361     
  16920.0        800.050        3562.68        12.0958                 NaN            NaN            NaN            NaN   20.8645        57.5550                 NaN   9.48460        5.75947        7.62922        4.33303     
  17040.0        803.100        3562.76        12.0961                 NaN            NaN            NaN            NaN   20.8648        57.5543                 NaN   9.48486        5.75963        7.62890        4.33245     
  17160.0        806.150        3562.83        12.0963                 NaN            NaN            NaN            NaN   20.8650        57.5536                 NaN   9.48513        5.75979        7.62858        4.33187     
  17280.0        809.200        3562.91        12.0965                 NaN            NaN            NaN            NaN   20.8652        57.5529                 NaN   9.48539        5.75995        7.62826        4.33129     
  17400.0        812.250        3562.98        12.0967                 NaN            NaN            NaN            NaN   20.8654        57.5522                 NaN   9.48566        5.76010        7.62794        4.33070     
  17520.0        815.300        3563.05        12.0969                 NaN            NaN            NaN            NaN   20.8656        57.5515                 NaN   9.48592        5.76026        7.62762        4.33012     
  17640.0        818.350        3562.63        12.0946                 NaN            NaN            NaN            NaN   21.0999        57.3240                 NaN   9.48150        5.76120        7.62729        4.32875     
  17760.0        821.400        3562.70        12.0948                 NaN            NaN            NaN            NaN   21.1001        57.3233                 NaN   9.48176        5.76136        7.62697        4.32817     
  17880.0        824.450        3562.78        12.0950                 NaN            NaN            NaN            NaN   21.1003        57.3226                 NaN   9.48203        5.76152        7.62665        4.32759     
  18000.0        827.500        3562.85        12.0952                 NaN            NaN            NaN            NaN   21.1006        57.3219                 NaN   9.48229        5.76167        7.62633        4.32701     
  18120.0        830.550        3562.92        12.0955                 NaN            NaN            NaN            NaN   21.1008        57.3212                 NaN   9.48255        5.76183        7.62601        4.32643     
  18240.0        833.600        3563.00        12.0957                 NaN            NaN            NaN            NaN   21.1010        57.3205                 NaN   9.48282        5.76199        7.62568        4.32584     
  18360.0        836.650        3563.07        12.0959                 NaN            NaN            NaN            NaN   21.1012        57.3198                 NaN   9.48308        5.76214        7.62536        4.32526     
  18480.0        839.700        3562.96        12.0957                 NaN            NaN            NaN            NaN   21.2869        57.1352                 NaN   9.48223        5.76284        7.62528        4.32446     
  18600.0        842.750        3563.04        12.0959                 NaN            NaN            NaN            NaN   21.2871        57.1345                 NaN   9.48249        5.76300        7.62496        4.32387     
  18720.0        845.800        3563.11        12.0961                 NaN            NaN            NaN            NaN   21.2874        57.1338                 NaN   9.48275        5.76315        7.62463        4.32329     
  18840.0        848.850        3563.18        12.0963                 NaN            NaN            NaN            NaN   21.2876        57.1331                 NaN   9.48302        5.76331        7.62431        4.32271     
  18960.0        851.900        3563.26        12.0965                 NaN            NaN            NaN            NaN   21.2878        57.1324                 NaN   9.48328        5.76346        7.62399        4.32212     
  19080.0        854.950        3563.33        12.0968                 NaN            NaN            NaN            NaN   21.2880        57.1317                 NaN   9.48355        5.76362        7.62366        4.32154     
  19200.0        858.000        3563.40        12.0970                 NaN            NaN            NaN            NaN   21.2883        57.1309                 NaN   9.48381        5.76377        7.62333        4.32095     
  19320.0        861.050        3563.45        12.0977                 NaN            NaN            NaN            NaN   21.4243        56.9941                 NaN   9.48395        5.76431        7.62336        4.32045     
  19440.0        864.100        3563.52        12.0979                 NaN            NaN            NaN            NaN   21.4245        56.9934                 NaN   9.48421        5.76446        7.62304        4.31987     
  19560.0        867.150        3563.59        12.0981                 NaN            NaN            NaN            NaN   21.4247        56.9927                 NaN   9.48447        5.76461        7.62271        4.31928     
  19680.0        870.200        3563.66        12.0984                 NaN            NaN            NaN            NaN   21.4249        56.9919                 NaN   9.48474        5.76477        7.62238        4.31870     
  19800.0        873.250        3563.69        12.0984                 NaN            NaN            NaN            NaN   21.4838        56.9313                 NaN   9.48647        5.76531        7.62259        4.31843     
  19920.0        876.300        3563.66        12.0982                 NaN            NaN            NaN            NaN   21.5076        56.9364                 NaN   9.45781        5.76513        7.62183        4.31760     
  20040.0        879.350        3563.65        12.0981                 NaN            NaN            NaN            NaN   21.5439        56.9240                 NaN   9.43391        5.76504        7.62117        4.31682     
  20160.0        882.400        3563.53        12.0976                 NaN            NaN            NaN            NaN   21.5725        56.9533                 NaN   9.37666        5.76450        7.61997        4.31576     
  20280.0        885.450        3563.95        12.0996                 NaN            NaN            NaN            NaN   21.6149        56.8009                 NaN   9.48451        5.76608        7.62130        4.31594     
  20400.0        888.500        3562.42        12.0960                 NaN            NaN            NaN            NaN   21.6372        57.3255                 NaN   8.94126        5.75980        7.61353        4.31195     
  20520.0        891.550        3562.32        12.0883                 NaN            NaN            NaN            NaN   21.7031        57.2609                 NaN   8.94772        5.75947        7.61231        4.31067     
  20640.0        894.600        3562.37        12.0887                 NaN            NaN            NaN            NaN   21.7392        57.2322                 NaN   8.93990        5.75959        7.61192        4.31002     
  20760.0        897.650        3562.47        12.0894                 NaN            NaN            NaN            NaN   21.7749        57.1885                 NaN   8.94721        5.75991        7.61175        4.30948     
  20880.0        900.700        3562.70        12.0980                 NaN            NaN            NaN            NaN   21.7839        57.1798                 NaN   8.93835        5.76065        7.61236        4.30955     
  21000.0        903.750        3562.79        12.0984                 NaN            NaN            NaN            NaN   21.8223        57.1338                 NaN   8.94544        5.76095        7.61217        4.30899     
  21120.0        906.800        3562.88        12.0988                 NaN            NaN            NaN            NaN   21.8613        57.0873                 NaN   8.95251        5.76126        7.61199        4.30844     
  21240.0        909.850        3562.97        12.0993                 NaN            NaN            NaN            NaN   21.9001        57.0410                 NaN   8.95957        5.76157        7.61180        4.30789     
  21360.0        912.900        3563.04        12.0992                 NaN            NaN            NaN            NaN   21.9366        56.9978                 NaN   8.96634        5.76181        7.61152        4.30727     
  21480.0        915.950        3564.62        12.1039                 NaN            NaN            NaN            NaN   21.9963        56.4165                 NaN   9.48335        5.76828        7.61837        4.30987     
  21600.0        919.000        3564.69        12.1043                 NaN            NaN            NaN            NaN   22.0354        56.3773                 NaN   9.48305        5.76850        7.61807        4.30925     
  21720.0        922.050        3564.75        12.1048                 NaN            NaN            NaN            NaN   22.0756        56.3372                 NaN   9.48236        5.76871        7.61775        4.30861     
  21840.0        925.100        3564.81        12.1052                 NaN            NaN            NaN            NaN   22.1124        56.3000                 NaN   9.48248        5.76893        7.61747        4.30801     
  21960.0        928.150        3564.87        12.1055                 NaN            NaN            NaN            NaN   22.1370        56.2749                 NaN   9.48260        5.76911        7.61712        4.30736     
  22080.0        931.200        3564.94        12.1059                 NaN            NaN            NaN            NaN   22.1699        56.2417                 NaN   9.48252        5.76931        7.61680        4.30674     
  22200.0        934.250        3565.00        12.1062                 NaN            NaN            NaN            NaN   22.2002        56.2116                 NaN   9.48201        5.76950        7.61646        4.30610     
  22320.0        937.300        3565.05        12.1061                 NaN            NaN            NaN            NaN   22.1630        56.2462                 NaN   9.48469        5.76952        7.61595        4.30540     
  22440.0        940.350        3563.34        12.0991                 NaN            NaN            NaN            NaN   22.2552        56.7453                 NaN   8.90043        5.76262        7.60738        4.30097     
  22560.0        943.400        3564.07        12.1030                 NaN            NaN            NaN            NaN   22.2676        56.5247                 NaN   9.10466        5.76541        7.61019        4.30189     
  22680.0        946.450        3564.06        12.1031                 NaN            NaN            NaN            NaN   22.3018        56.5144                 NaN   9.08067        5.76532        7.60954        4.30112     
  22800.0        949.500        3565.28        12.1076                 NaN            NaN            NaN            NaN   22.2995        56.1105                 NaN   9.48245        5.77031        7.61461        4.30282     
  22920.0        952.550        3563.73        12.1056                 NaN            NaN            NaN            NaN   22.3455        56.6404                 NaN   8.90848        5.76386        7.60676        4.29890     
  23040.0        955.600        3564.04        12.1041                 NaN            NaN            NaN            NaN   22.3187        56.5544                 NaN   9.02281        5.76508        7.60750        4.29865     
  23160.0        958.650        3563.65        12.1010                 NaN            NaN            NaN            NaN   22.4698        56.5604                 NaN   8.86883        5.76349        7.60515        4.29713     
  23280.0        961.700        3563.76        12.1016                 NaN            NaN            NaN            NaN   22.4987        56.5153                 NaN   8.88447        5.76388        7.60505        4.29661     
  23400.0        964.750        3563.86        12.1022                 NaN            NaN            NaN            NaN   22.5276        56.4702                 NaN   8.90010        5.76426        7.60494        4.29608     
  23520.0        967.800        3563.97        12.1027                 NaN            NaN            NaN            NaN   22.5565        56.4250                 NaN   8.91574        5.76465        7.60484        4.29555     
  23640.0        970.850        3564.08        12.1033                 NaN            NaN            NaN            NaN   22.5854        56.3799                 NaN   8.93138        5.76503        7.60473        4.29503     
  23760.0        973.900        3563.76        12.1030                 NaN            NaN            NaN            NaN   22.6065        56.5012                 NaN   8.78929        5.76357        7.60262        4.29370     
  23880.0        976.950        3564.51        12.1068                 NaN            NaN            NaN            NaN   22.5192        56.3461                 NaN   9.02793        5.76650        7.60538        4.29440     
  24000.0        980.000        3564.54        12.1071                 NaN            NaN            NaN            NaN   22.5497        56.3277                 NaN   9.01550        5.76654        7.60488        4.29371     
  24120.0        983.050        3564.30        12.1064                 NaN            NaN            NaN            NaN   22.5943        56.3808                 NaN   8.91856        5.76557        7.60314        4.29237     
  24240.0        986.100        3564.53        12.1072                 NaN            NaN            NaN            NaN   22.6042        56.3172                 NaN   8.97146        5.76638        7.60359        4.29216     
  24360.0        989.150        3564.55        12.1075                 NaN            NaN            NaN            NaN   22.6319        56.3033                 NaN   8.95730        5.76640        7.60307        4.29145     
  24480.0        992.200        3564.59        12.1079                 NaN            NaN            NaN            NaN   22.6642        56.2786                 NaN   8.94929        5.76651        7.60266        4.29079     
  24600.0        995.250        3564.63        12.1082                 NaN            NaN            NaN            NaN   22.6955        56.2555                 NaN   8.94076        5.76660        7.60223        4.29012     
  24720.0        998.300        3564.69        12.1086                 NaN            NaN            NaN            NaN   22.7304        56.2236                 NaN   8.93745        5.76677        7.60188        4.28949     
  24840.0        1001.35        3564.70        12.1087                 NaN            NaN            NaN            NaN   22.7521        56.2175                 NaN   8.92173        5.76675        7.60130        4.28874     
  24960.0        1004.40        3564.55        12.1077                 NaN            NaN            NaN            NaN   22.9242        56.1250                 NaN   8.84319        5.76624        7.60024        4.28785     
  25080.0        1007.45        3564.71        12.1084                 NaN            NaN            NaN            NaN   22.9537        56.0615                 NaN   8.87641        5.76683        7.60037        4.28742     
  25200.0        1010.50        3564.12        12.1064                 NaN            NaN            NaN            NaN   22.9562        56.2838                 NaN   8.65355        5.76425        7.59692        4.28544     
  25320.0        1013.55        3564.15        12.1067                 NaN            NaN            NaN            NaN   22.9812        56.2679                 NaN   8.64416        5.76432        7.59646        4.28475     
  25440.0        1016.60        3565.07        12.1107                 NaN            NaN            NaN            NaN   22.9386        56.0071                 NaN   8.94357        5.76803        7.60003        4.28576     
  25560.0        1019.65        3565.15        12.1111                 NaN            NaN            NaN            NaN   22.9630        55.9752                 NaN   8.95073        5.76829        7.59979        4.28517     
  25680.0        1022.70        3565.23        12.1114                 NaN            NaN            NaN            NaN   22.9874        55.9433                 NaN   8.95790        5.76855        7.59954        4.28458     
  25800.0        1025.75        3565.31        12.1118                 NaN            NaN            NaN            NaN   23.0117        55.9114                 NaN   8.96506        5.76881        7.59929        4.28399     
  25920.0        1028.80        3565.39        12.1122                 NaN            NaN            NaN            NaN   23.0361        55.8795                 NaN   8.97223        5.76907        7.59904        4.28339     
  26040.0        1031.85        3565.03        12.1103                 NaN            NaN            NaN            NaN   23.1480        55.9213                 NaN   8.82047        5.76755        7.59687        4.28203     
  26160.0        1034.90        3564.21        12.1099                 NaN            NaN            NaN            NaN   23.1005        56.2731                 NaN   8.51652        5.76403        7.59232        4.27954     
  26280.0        1037.95        3564.21        12.1099                 NaN            NaN            NaN            NaN   23.1273        56.2664                 NaN   8.49636        5.76396        7.59171        4.27880     
  26400.0        1041.00        3564.22        12.1100                 NaN            NaN            NaN            NaN   23.1541        56.2596                 NaN   8.47621        5.76390        7.59110        4.27805     
  26520.0        1044.05        3565.37        12.1120                 NaN            NaN            NaN            NaN   23.2532        55.7770                 NaN   8.85784        5.76873        7.59604        4.27974     
  26640.0        1047.10        3565.48        12.1144                 NaN            NaN            NaN            NaN   23.1886        55.8350                 NaN   8.86204        5.76894        7.59583        4.27925     
  26760.0        1050.15        3565.57        12.1148                 NaN            NaN            NaN            NaN   23.2145        55.7992                 NaN   8.87145        5.76923        7.59561        4.27867     
  26880.0        1053.20        3565.48        12.1148                 NaN            NaN            NaN            NaN   23.2380        55.8281                 NaN   8.81912        5.76878        7.59459        4.27776     
  27000.0        1056.25        3565.04        12.1122                 NaN            NaN            NaN            NaN   23.2767        55.9484                 NaN   8.66272        5.76696        7.59189        4.27601     
  27120.0        1059.30        3565.83        12.1161                 NaN            NaN            NaN            NaN   23.3199        55.6644                 NaN   8.89963        5.77017        7.59508        4.27700     
  27240.0        1062.35        3565.84        12.1163                 NaN            NaN            NaN            NaN   23.3434        55.6606                 NaN   8.87969        5.77011        7.59447        4.27626     
  27360.0        1065.40        3565.84        12.1165                 NaN            NaN            NaN            NaN   23.3668        55.6569                 NaN   8.85974        5.77004        7.59386        4.27551     
  27480.0        1068.45        3565.84        12.1167                 NaN            NaN            NaN            NaN   23.3903        55.6532                 NaN   8.83980        5.76998        7.59326        4.27477     
  27600.0        1071.50        3565.85        12.1169                 NaN            NaN            NaN            NaN   23.4138        55.6495                 NaN   8.81985        5.76991        7.59265        4.27403     
  27720.0        1074.55        3565.54        12.1148                 NaN            NaN            NaN            NaN   23.4494        55.7260                 NaN   8.70971        5.76865        7.59059        4.27256     
  27840.0        1077.60        3564.84        12.1115                 NaN            NaN            NaN            NaN   23.4762        55.9492                 NaN   8.46306        5.76573        7.58666        4.27029     
  27960.0        1080.65        3566.34        12.1191                 NaN            NaN            NaN            NaN   23.4615        55.4944                 NaN   8.92497        5.77169        7.59310        4.27282     
  28080.0        1083.70        3566.33        12.1193                 NaN            NaN            NaN            NaN   23.4853        55.4932                 NaN   8.90214        5.77159        7.59245        4.27206     
  28200.0        1086.75        3565.86        12.1178                 NaN            NaN            NaN            NaN   23.5312        55.6308                 NaN   8.72012        5.76959        7.58963        4.27033     
  28320.0        1089.80        3566.70        12.1206                 NaN            NaN            NaN            NaN   23.5534        55.3350                 NaN   8.99100        5.77305        7.59300        4.27132     
  28440.0        1092.85        3566.31        12.1198                 NaN            NaN            NaN            NaN   23.5570        55.4896                 NaN   8.83363        5.77129        7.59052        4.26979     
  28560.0        1095.90        3566.31        12.1199                 NaN            NaN            NaN            NaN   23.5809        55.4884                 NaN   8.81080        5.77119        7.58987        4.26903     
  28680.0        1098.95        3566.93        12.1216                 NaN            NaN            NaN            NaN   23.6068        55.2524                 NaN   9.01930        5.77384        7.59223        4.26949     
  28800.0        1102.00        3567.00        12.1215                 NaN            NaN            NaN            NaN   23.6472        55.2004                 NaN   9.03088        5.77413        7.59196        4.26883     
  28920.0        1105.05        3567.09        12.1220                 NaN            NaN            NaN            NaN   23.6675        55.1706                 NaN   9.03986        5.77442        7.59175        4.26826     
  29040.0        1108.10        3567.17        12.1224                 NaN            NaN            NaN            NaN   23.6879        55.1408                 NaN   9.04884        5.77469        7.59153        4.26769     
  29160.0        1111.15        3565.58        12.1176                 NaN            NaN            NaN            NaN   23.7367        55.6781                 NaN   8.46752        5.76791        7.58340        4.26374     
  29280.0        1114.20        3565.66        12.1183                 NaN            NaN            NaN            NaN   23.7602        55.6530                 NaN   8.46854        5.76812        7.58313        4.26316     
  29400.0        1117.25        3565.73        12.1190                 NaN            NaN            NaN            NaN   23.7837        55.6278                 NaN   8.46955        5.76833        7.58286        4.26259     
  29520.0        1120.30        3565.80        12.1196                 NaN            NaN            NaN            NaN   23.8072        55.6026                 NaN   8.47057        5.76854        7.58259        4.26201     
  29640.0        1123.35        3565.88        12.1203                 NaN            NaN            NaN            NaN   23.8308        55.5774                 NaN   8.47158        5.76875        7.58232        4.26143     
  29760.0        1126.40        3565.95        12.1209                 NaN            NaN            NaN            NaN   23.8543        55.5522                 NaN   8.47260        5.76897        7.58205        4.26085     
  29880.0        1129.45        3566.02        12.1216                 NaN            NaN            NaN            NaN   23.8778        55.5270                 NaN   8.47361        5.76918        7.58178        4.26028     
  30000.0        1132.50        3566.09        12.1223                 NaN            NaN            NaN            NaN   23.9013        55.5018                 NaN   8.47462        5.76939        7.58150        4.25970     
  30120.0        1135.55        3566.17        12.1229                 NaN            NaN            NaN            NaN   23.9248        55.4766                 NaN   8.47564        5.76960        7.58123        4.25912     
  30240.0        1138.60        3565.72        12.1185                 NaN            NaN            NaN            NaN   23.9363        55.6244                 NaN   8.32077        5.76764        7.57845        4.25740     
  30360.0        1141.65        3566.31        12.1241                 NaN            NaN            NaN            NaN   23.9649        55.4340                 NaN   8.47704        5.76999        7.58065        4.25794     
  30480.0        1144.70        3567.63        12.1258                 NaN            NaN            NaN            NaN   23.9653        54.9622                 NaN   8.94662        5.77557        7.58626        4.25976     
  30600.0        1147.75        3566.43        12.1246                 NaN            NaN            NaN            NaN   24.0141        55.3820                 NaN   8.47937        5.77035        7.58000        4.25672     
  30720.0        1150.80        3566.49        12.1248                 NaN            NaN            NaN            NaN   24.0357        55.3592                 NaN   8.48023        5.77053        7.57968        4.25610     
  30840.0        1153.85        3566.55        12.1251                 NaN            NaN            NaN            NaN   24.0573        55.3365                 NaN   8.48109        5.77070        7.57935        4.25549     
  30960.0        1156.90        3566.62        12.1253                 NaN            NaN            NaN            NaN   24.0789        55.3138                 NaN   8.48195        5.77087        7.57902        4.25487     
  31080.0        1159.95        3566.68        12.1255                 NaN            NaN            NaN            NaN   24.1006        55.2911                 NaN   8.48281        5.77105        7.57869        4.25426     
  31200.0        1163.00        3566.74        12.1258                 NaN            NaN            NaN            NaN   24.1222        55.2684                 NaN   8.48367        5.77122        7.57836        4.25364     
  31320.0        1166.05        3566.77        12.1237                 NaN            NaN            NaN            NaN   24.1539        55.2341                 NaN   8.48821        5.77130        7.57791        4.25295     
  31440.0        1169.10        3566.84        12.1241                 NaN            NaN            NaN            NaN   24.1782        55.2087                 NaN   8.48898        5.77148        7.57760        4.25235     
  31560.0        1172.15        3566.90        12.1244                 NaN            NaN            NaN            NaN   24.2025        55.1833                 NaN   8.48976        5.77167        7.57729        4.25175     
  31680.0        1175.20        3566.97        12.1247                 NaN            NaN            NaN            NaN   24.2268        55.1579                 NaN   8.49053        5.77186        7.57699        4.25115     
  31800.0        1178.25        3568.02        12.1282                 NaN            NaN            NaN            NaN   24.1509        54.8580                 NaN   8.86296        5.77628        7.58128        4.25239     
  31920.0        1181.30        3568.02        12.1283                 NaN            NaN            NaN            NaN   24.1753        54.8555                 NaN   8.84078        5.77618        7.58066        4.25165     
  32040.0        1184.35        3568.11        12.1290                 NaN            NaN            NaN            NaN   24.1928        54.8272                 NaN   8.85107        5.77649        7.58049        4.25112     
  32160.0        1187.40        3568.48        12.1306                 NaN            NaN            NaN            NaN   24.2606        54.6547                 NaN   8.95414        5.77803        7.58172        4.25120     
  32280.0        1190.45        3568.49        12.1308                 NaN            NaN            NaN            NaN   24.2814        54.6529                 NaN   8.93499        5.77797        7.58114        4.25048     
  32400.0        1193.50        3568.50        12.1310                 NaN            NaN            NaN            NaN   24.3021        54.6511                 NaN   8.91584        5.77791        7.58056        4.24976     
  32520.0        1196.55        3568.51        12.1312                 NaN            NaN            NaN            NaN   24.3228        54.6493                 NaN   8.89669        5.77785        7.57998        4.24904     
  32640.0        1199.60        3568.52        12.1314                 NaN            NaN            NaN            NaN   24.3436        54.6475                 NaN   8.87753        5.77779        7.57940        4.24833     
  32760.0        1202.65        3568.52        12.1316                 NaN            NaN            NaN            NaN   24.3643        54.6457                 NaN   8.85838        5.77773        7.57881        4.24761     
  32880.0        1205.70        3568.94        12.1307                 NaN            NaN            NaN            NaN   24.4724        54.4039                 NaN   8.99297        5.77957        7.58039        4.24785     
  33000.0        1208.75        3568.94        12.1310                 NaN            NaN            NaN            NaN   24.4915        54.4066                 NaN   8.97098        5.77947        7.57977        4.24711     
  33120.0        1211.80        3568.94        12.1312                 NaN            NaN            NaN            NaN   24.5106        54.4092                 NaN   8.94899        5.77938        7.57915        4.24638     
  33240.0        1214.85        3568.20        12.1308                 NaN            NaN            NaN            NaN   24.5107        54.7074                 NaN   8.65112        5.77603        7.57490        4.24411     
  33360.0        1217.90        3568.17        12.1308                 NaN            NaN            NaN            NaN   24.5368        54.7151                 NaN   8.61735        5.77580        7.57413        4.24331     
  33480.0        1220.95        3568.13        12.1307                 NaN            NaN            NaN            NaN   24.5629        54.7228                 NaN   8.58358        5.77557        7.57336        4.24252     
  33600.0        1224.00        3568.10        12.1307                 NaN            NaN            NaN            NaN   24.5890        54.7305                 NaN   8.54981        5.77534        7.57259        4.24172     
  33720.0        1227.05        3567.67        12.1287                 NaN            NaN            NaN            NaN   24.5054        54.9913                 NaN   8.37458        5.77313        7.56971        4.24012     
  33840.0        1230.10        3568.09        12.1307                 NaN            NaN            NaN            NaN   24.6395        54.7260                 NaN   8.50373        5.77513        7.57132        4.24024     
  33960.0        1233.15        3568.15        12.1308                 NaN            NaN            NaN            NaN   24.6629        54.7018                 NaN   8.50452        5.77529        7.57099        4.23962     
  34080.0        1236.20        3568.20        12.1309                 NaN            NaN            NaN            NaN   24.6821        54.6810                 NaN   8.50601        5.77546        7.57064        4.23899     
  34200.0        1239.25        3568.26        12.1310                 NaN            NaN            NaN            NaN   24.7039        54.6580                 NaN   8.50707        5.77562        7.57030        4.23837     
  34320.0        1242.30        3568.32        12.1311                 NaN            NaN            NaN            NaN   24.7257        54.6351                 NaN   8.50813        5.77578        7.56996        4.23775     
  34440.0        1245.35        3568.37        12.1311                 NaN            NaN            NaN            NaN   24.7475        54.6121                 NaN   8.50918        5.77595        7.56963        4.23713     
  34560.0        1248.40        3568.43        12.1312                 NaN            NaN            NaN            NaN   24.7693        54.5892                 NaN   8.51024        5.77611        7.56929        4.23650     
